logFC,ensid
ENSG00000140451,-5.92878448370196,ENSG00000140451
ENSG00000101003,-2.76353712596368,ENSG00000101003
ENSG00000237651,-11.4720059734972,ENSG00000237651
ENSG00000082482,-2.26782255844451,ENSG00000082482
ENSG00000166851,-2.30522819357303,ENSG00000166851
ENSG00000171490,-2.86907728377353,ENSG00000171490
ENSG00000100526,-3.27899305153082,ENSG00000100526
ENSG00000166803,-2.46842786249174,ENSG00000166803
ENSG00000113282,-3.00732684598555,ENSG00000113282
ENSG00000107949,-2.81515092627049,ENSG00000107949
ENSG00000165209,-2.87981522774303,ENSG00000165209
ENSG00000136492,-3.28464514307411,ENSG00000136492
ENSG00000009954,-2.43357097951201,ENSG00000009954
ENSG00000164961,-2.53588680518689,ENSG00000164961
ENSG00000153187,-2.27212084182145,ENSG00000153187
ENSG00000002549,-2.61536902854665,ENSG00000002549
ENSG00000096746,-2.27084816002917,ENSG00000096746
ENSG00000150753,-2.17707199486782,ENSG00000150753
ENSG00000114999,-3.07933714152968,ENSG00000114999
ENSG00000139726,-2.68131391037464,ENSG00000139726
ENSG00000076242,-3.25102657329189,ENSG00000076242
ENSG00000173535,2.94333151579821,ENSG00000173535
ENSG00000189403,-2.58314027818711,ENSG00000189403
ENSG00000093000,-3.10245050156145,ENSG00000093000
ENSG00000120802,-2.61918512070703,ENSG00000120802
ENSG00000135486,-2.13471451909173,ENSG00000135486
ENSG00000126787,-7.86377296285857,ENSG00000126787
ENSG00000130227,-2.43873018150976,ENSG00000130227
ENSG00000181192,-2.3122836087552,ENSG00000181192
ENSG00000183856,-2.20689822012877,ENSG00000183856
ENSG00000130741,-2.24394158553081,ENSG00000130741
ENSG00000198056,-4.74319717516609,ENSG00000198056
ENSG00000044524,-11.4017462826049,ENSG00000044524
ENSG00000076604,2.05073224747067,ENSG00000076604
ENSG00000116062,-3.35112987760941,ENSG00000116062
ENSG00000105204,2.19125102629118,ENSG00000105204
ENSG00000086598,-2.28829833848414,ENSG00000086598
ENSG00000168394,2.0939413497735,ENSG00000168394
ENSG00000117318,2.05903660648706,ENSG00000117318
