logFC,ensid
ENSG00000092470,-3.67081322852519,ENSG00000092470
ENSG00000131080,3.50251677246422,ENSG00000131080
ENSG00000143401,-2.24051125651609,ENSG00000143401
ENSG00000167670,-2.64981062475657,ENSG00000167670
ENSG00000198056,-3.04672196118121,ENSG00000198056
ENSG00000198554,-2.57876002345738,ENSG00000198554
ENSG00000092853,-3.06370757146987,ENSG00000092853
ENSG00000051180,-3.12024150504021,ENSG00000051180
ENSG00000014138,-2.59543026903753,ENSG00000014138
ENSG00000138658,-4.010546542506,ENSG00000138658
ENSG00000138764,2.41088909316039,ENSG00000138764
ENSG00000146278,2.12922898802364,ENSG00000146278
ENSG00000144554,-2.59400114875444,ENSG00000144554
ENSG00000184678,2.13008764329076,ENSG00000184678
ENSG00000112118,-2.18553626184531,ENSG00000112118
ENSG00000123933,2.04636623874968,ENSG00000123933
ENSG00000173535,3.55072864355698,ENSG00000173535
ENSG00000079616,-2.00833740502755,ENSG00000079616
ENSG00000135423,5.00254248311707,ENSG00000135423
ENSG00000171320,-3.49464991430409,ENSG00000171320
ENSG00000051341,-3.11701941664466,ENSG00000051341
ENSG00000085840,-3.72974203253855,ENSG00000085840
ENSG00000104738,-1.92200080598939,ENSG00000104738
ENSG00000185088,2.11704726895517,ENSG00000185088
ENSG00000112759,-2.30952893656129,ENSG00000112759
ENSG00000085999,-3.96718550951355,ENSG00000085999
ENSG00000026103,3.10584926301459,ENSG00000026103
ENSG00000100033,2.68159595250195,ENSG00000100033
ENSG00000129173,-3.14045137951496,ENSG00000129173
ENSG00000029534,3.51348142620626,ENSG00000029534
ENSG00000144354,-2.90049759639906,ENSG00000144354
ENSG00000242732,3.136655395934,ENSG00000242732
ENSG00000111247,-4.1341169520223,ENSG00000111247
ENSG00000173207,-2.53784314227631,ENSG00000173207
ENSG00000265763,3.36481582594593,ENSG00000265763
ENSG00000180574,2.96699432113776,ENSG00000180574
ENSG00000012048,-2.72495901782604,ENSG00000012048
ENSG00000129195,-4.10262745268287,ENSG00000129195
ENSG00000164045,-3.01858693916085,ENSG00000164045
ENSG00000121211,-3.9165932104227,ENSG00000121211
ENSG00000119969,-2.4110257685372,ENSG00000119969
ENSG00000089685,-2.90206065264526,ENSG00000089685
ENSG00000176208,-3.40426536956211,ENSG00000176208
ENSG00000146263,-2.20705762514316,ENSG00000146263
ENSG00000065357,2.16606841508278,ENSG00000065357
ENSG00000158402,-3.49504791000183,ENSG00000158402
ENSG00000277196,2.5416742020586,ENSG00000277196
ENSG00000064787,3.11883401617516,ENSG00000064787
ENSG00000078237,2.05853276778907,ENSG00000078237
ENSG00000164649,-2.62404722978668,ENSG00000164649
ENSG00000105204,2.72928549297554,ENSG00000105204
ENSG00000111602,-1.91624657530536,ENSG00000111602
ENSG00000122952,-2.71367566490099,ENSG00000122952
ENSG00000117461,1.83214290098541,ENSG00000117461
ENSG00000130766,2.06862620081602,ENSG00000130766
ENSG00000111445,-2.0667233302343,ENSG00000111445
ENSG00000257950,-2.48735233166331,ENSG00000257950
ENSG00000107796,4.37132154180843,ENSG00000107796
ENSG00000160957,-2.24849489273447,ENSG00000160957
ENSG00000062822,-2.03716718842265,ENSG00000062822
ENSG00000174307,1.80957829201584,ENSG00000174307
ENSG00000104889,-2.35536848907816,ENSG00000104889
ENSG00000159259,-2.69998892715526,ENSG00000159259
ENSG00000177084,-1.83537388306651,ENSG00000177084
ENSG00000108106,-2.10341054729641,ENSG00000108106
ENSG00000270800,-9.35646642030224,ENSG00000270800
ENSG00000175567,1.77442026809553,ENSG00000175567
ENSG00000138346,-2.87142192107469,ENSG00000138346
ENSG00000137337,-1.94276690057014,ENSG00000137337
ENSG00000069812,2.79531288457895,ENSG00000069812
ENSG00000181192,-1.71263239306801,ENSG00000181192
ENSG00000177602,-3.58584338763185,ENSG00000177602
ENSG00000116774,3.53711685086654,ENSG00000116774
ENSG00000144452,1.85666937467842,ENSG00000144452
ENSG00000120549,1.91233026820087,ENSG00000120549
ENSG00000040275,-2.47029217497817,ENSG00000040275
ENSG00000066735,-2.06920400823498,ENSG00000066735
ENSG00000265415,-3.00335134080769,ENSG00000265415
ENSG00000183763,-3.24208773104263,ENSG00000183763
ENSG00000100526,-2.61422320855162,ENSG00000100526
ENSG00000120334,-2.39713918194017,ENSG00000120334
ENSG00000178573,4.53929789741047,ENSG00000178573
ENSG00000266714,2.51182685082402,ENSG00000266714
ENSG00000127586,-2.15955815486139,ENSG00000127586
ENSG00000162643,9.37359955403573,ENSG00000162643
ENSG00000225511,3.87764923062888,ENSG00000225511
ENSG00000091651,-3.26768947648217,ENSG00000091651
ENSG00000139354,-2.83326833639991,ENSG00000139354
ENSG00000080839,-2.55329926448336,ENSG00000080839
ENSG00000162062,-3.44136591516844,ENSG00000162062
ENSG00000119326,-2.35912502972227,ENSG00000119326
ENSG00000123080,-2.81450104416473,ENSG00000123080
ENSG00000128050,-1.63242509631013,ENSG00000128050
ENSG00000134222,-2.28748828993055,ENSG00000134222
ENSG00000105327,2.58198159199134,ENSG00000105327
ENSG00000123219,-2.87522691620018,ENSG00000123219
ENSG00000176619,-1.63553168638071,ENSG00000176619
ENSG00000166451,-1.8040694467878,ENSG00000166451
ENSG00000166803,-2.5269791372806,ENSG00000166803
ENSG00000163346,2.35448247917018,ENSG00000163346
ENSG00000174442,-2.13902663549309,ENSG00000174442
ENSG00000100479,-2.82042589008068,ENSG00000100479
ENSG00000182481,-1.60824127282677,ENSG00000182481
ENSG00000121957,-1.89271612137109,ENSG00000121957
ENSG00000170271,4.21501959093622,ENSG00000170271
ENSG00000106541,1.60946233800534,ENSG00000106541
ENSG00000233966,-2.28435380275952,ENSG00000233966
ENSG00000035499,-1.95450381133756,ENSG00000035499
ENSG00000137563,-2.12676427891865,ENSG00000137563
ENSG00000181544,-3.95761010626583,ENSG00000181544
ENSG00000071282,2.77189175142163,ENSG00000071282
ENSG00000047346,1.6299579439015,ENSG00000047346
ENSG00000012822,2.67336199036017,ENSG00000012822
ENSG00000065618,9.00063486830724,ENSG00000065618
ENSG00000256663,-3.27710227713444,ENSG00000256663
ENSG00000058804,-1.71025748989405,ENSG00000058804
ENSG00000166881,-1.79945328004926,ENSG00000166881
ENSG00000120889,1.68567199961787,ENSG00000120889
ENSG00000078804,2.54359567519535,ENSG00000078804
ENSG00000161692,-3.16126212484266,ENSG00000161692
ENSG00000179344,2.57698424399174,ENSG00000179344
ENSG00000128944,-2.34406150297993,ENSG00000128944
ENSG00000100234,2.54788028661844,ENSG00000100234
ENSG00000109255,-8.93734883276263,ENSG00000109255
ENSG00000125885,-2.27523106253778,ENSG00000125885
ENSG00000095585,4.01671423741982,ENSG00000095585
ENSG00000100629,-3.0134071773504,ENSG00000100629
ENSG00000031691,-3.06000651347513,ENSG00000031691
ENSG00000143390,1.76913990884632,ENSG00000143390
ENSG00000119397,-2.80993058919107,ENSG00000119397
ENSG00000173894,-1.71805092262024,ENSG00000173894
ENSG00000268643,-8.86847230447033,ENSG00000268643
ENSG00000100206,-4.33838916989071,ENSG00000100206
ENSG00000005961,-5.2223843226039,ENSG00000005961
ENSG00000112029,-2.69099174708691,ENSG00000112029
ENSG00000204792,3.26845867408404,ENSG00000204792
ENSG00000149212,2.89112762221695,ENSG00000149212
ENSG00000013364,2.57319441989274,ENSG00000013364
ENSG00000158055,3.7689828666025,ENSG00000158055
ENSG00000053108,3.41134528955652,ENSG00000053108
ENSG00000164087,-2.47169098408537,ENSG00000164087
ENSG00000123416,-1.77545657356084,ENSG00000123416
ENSG00000151849,-2.42180854353466,ENSG00000151849
ENSG00000104147,-2.66064815784522,ENSG00000104147
ENSG00000128342,3.59941368241911,ENSG00000128342
ENSG00000214018,-3.95708105507916,ENSG00000214018
ENSG00000118655,-1.6571593607262,ENSG00000118655
ENSG00000070814,-1.6324634451107,ENSG00000070814
ENSG00000115461,1.54089483323983,ENSG00000115461
ENSG00000124098,1.86606608458456,ENSG00000124098
ENSG00000131351,-2.62288265481212,ENSG00000131351
ENSG00000171848,-3.29599756434659,ENSG00000171848
ENSG00000130816,-1.65335359450813,ENSG00000130816
ENSG00000101868,-1.78266445789961,ENSG00000101868
ENSG00000112039,-3.27471533157935,ENSG00000112039
ENSG00000196550,-2.89845043789131,ENSG00000196550
ENSG00000179023,2.82785322687134,ENSG00000179023
ENSG00000173456,-1.73238903579627,ENSG00000173456
ENSG00000130517,1.85668111982176,ENSG00000130517
ENSG00000168411,-1.58773297043561,ENSG00000168411
ENSG00000167325,-1.68400832529257,ENSG00000167325
ENSG00000182010,-2.75801600577509,ENSG00000182010
ENSG00000187951,-2.3479852724026,ENSG00000187951
ENSG00000167553,-1.52962977109577,ENSG00000167553
ENSG00000152137,1.53673582210333,ENSG00000152137
ENSG00000124795,-1.60121706973019,ENSG00000124795
ENSG00000138376,-2.05370895021596,ENSG00000138376
ENSG00000213551,-1.89204485865154,ENSG00000213551
ENSG00000245532,1.58198846446332,ENSG00000245532
ENSG00000181634,4.26414525045846,ENSG00000181634
ENSG00000126453,-2.36590742276934,ENSG00000126453
ENSG00000114346,-1.52982766637702,ENSG00000114346
ENSG00000159423,1.5465750567761,ENSG00000159423
ENSG00000180385,-3.32671998836227,ENSG00000180385
ENSG00000184897,-1.63721662874486,ENSG00000184897
ENSG00000054392,2.81195994271772,ENSG00000054392
ENSG00000163781,-1.55910631008022,ENSG00000163781
ENSG00000147536,-3.36525798006485,ENSG00000147536
ENSG00000178966,-1.9321893542428,ENSG00000178966
ENSG00000241472,-3.25325169467996,ENSG00000241472
ENSG00000103034,2.37151830478672,ENSG00000103034
ENSG00000111581,-1.63212612630555,ENSG00000111581
ENSG00000162949,2.42038591410538,ENSG00000162949
ENSG00000149636,-2.2419109985895,ENSG00000149636
ENSG00000000460,-2.35700019500932,ENSG00000000460
ENSG00000188610,-2.9184792734986,ENSG00000188610
ENSG00000170779,-1.87472001249098,ENSG00000170779
ENSG00000130684,2.36549374171227,ENSG00000130684
ENSG00000186638,-2.98080832293323,ENSG00000186638
ENSG00000214391,-1.74444250832664,ENSG00000214391
ENSG00000146410,-3.15642397194583,ENSG00000146410
ENSG00000164125,2.54215339851228,ENSG00000164125
ENSG00000173281,1.74150844623263,ENSG00000173281
ENSG00000163918,-2.31818054928852,ENSG00000163918
ENSG00000042062,2.49344235029663,ENSG00000042062
ENSG00000153044,-2.34218211237242,ENSG00000153044
ENSG00000138119,1.43231050578161,ENSG00000138119
ENSG00000087088,1.63086113993366,ENSG00000087088
ENSG00000175592,3.30859148109882,ENSG00000175592
ENSG00000189060,-1.47674825790288,ENSG00000189060
ENSG00000099901,-1.57749174408065,ENSG00000099901
ENSG00000137135,-3.17502836892949,ENSG00000137135
ENSG00000142619,2.58469135015511,ENSG00000142619
ENSG00000101224,-2.10830133969362,ENSG00000101224
ENSG00000154920,-3.11494584371592,ENSG00000154920
ENSG00000197852,1.7522434183771,ENSG00000197852
ENSG00000186193,-1.45629569143476,ENSG00000186193
ENSG00000197558,2.69122894980059,ENSG00000197558
ENSG00000175305,-3.59055267356086,ENSG00000175305
ENSG00000162607,-1.50030809865974,ENSG00000162607
ENSG00000103995,-2.51184675549764,ENSG00000103995
ENSG00000181938,-2.6085291229225,ENSG00000181938
ENSG00000108846,1.68758491185524,ENSG00000108846
ENSG00000224126,-2.41487317905236,ENSG00000224126
ENSG00000145220,-1.61924672515815,ENSG00000145220
ENSG00000100362,4.7367752596225,ENSG00000100362
ENSG00000213347,-3.12308035735993,ENSG00000213347
ENSG00000184916,-1.67813456373266,ENSG00000184916
ENSG00000132386,3.23147165509941,ENSG00000132386
ENSG00000159055,-2.25904620405795,ENSG00000159055
ENSG00000117877,-1.91038370338367,ENSG00000117877
ENSG00000105737,8.48052986324089,ENSG00000105737
ENSG00000185361,-2.94353759319208,ENSG00000185361
ENSG00000075131,-2.27272421711549,ENSG00000075131
ENSG00000278259,-1.63612332753841,ENSG00000278259
ENSG00000221829,-1.89418120982472,ENSG00000221829
ENSG00000175785,-3.88184771804061,ENSG00000175785
ENSG00000122483,-3.17332707448976,ENSG00000122483
ENSG00000155792,1.9224752490773,ENSG00000155792
ENSG00000129534,-1.75578587804581,ENSG00000129534
ENSG00000120149,1.48582008013083,ENSG00000120149
ENSG00000126804,-2.59783278763473,ENSG00000126804
ENSG00000100298,4.10954745851882,ENSG00000100298
ENSG00000277639,3.67651592961107,ENSG00000277639
ENSG00000171346,2.60899007814696,ENSG00000171346
ENSG00000259358,-4.3760294455658,ENSG00000259358
ENSG00000013573,-1.80444681894506,ENSG00000013573
ENSG00000110092,1.33659727116146,ENSG00000110092
ENSG00000176225,-2.48661884288166,ENSG00000176225
ENSG00000154839,-3.81773057767094,ENSG00000154839
ENSG00000198826,-2.14943277692538,ENSG00000198826
ENSG00000265972,1.55598791726054,ENSG00000265972
ENSG00000164362,-8.41138337540678,ENSG00000164362
ENSG00000100749,-1.92761698592183,ENSG00000100749
ENSG00000136861,-1.54372535146673,ENSG00000136861
ENSG00000101945,-1.86860833613397,ENSG00000101945
ENSG00000079257,2.08229309792048,ENSG00000079257
ENSG00000115163,-2.87892514098219,ENSG00000115163
ENSG00000172717,-8.32800160512647,ENSG00000172717
ENSG00000132341,-1.36112780961121,ENSG00000132341
ENSG00000233695,4.70731257743839,ENSG00000233695
ENSG00000172244,-2.93570651106584,ENSG00000172244
ENSG00000131470,-3.16327241102151,ENSG00000131470
ENSG00000261011,8.82665940248948,ENSG00000261011
ENSG00000134574,1.44830031485212,ENSG00000134574
ENSG00000164754,-1.33905462434117,ENSG00000164754
ENSG00000185634,3.92631429445348,ENSG00000185634
ENSG00000139734,-1.92715711930995,ENSG00000139734
ENSG00000111788,-2.24396038273387,ENSG00000111788
ENSG00000095002,-1.4843889574467,ENSG00000095002
ENSG00000004777,-2.30704089349943,ENSG00000004777
ENSG00000116717,2.0884775525963,ENSG00000116717
ENSG00000177551,4.93189493094451,ENSG00000177551
ENSG00000170540,-1.33304766984548,ENSG00000170540
ENSG00000106462,-1.48930078941806,ENSG00000106462
ENSG00000196542,1.29212588378783,ENSG00000196542
ENSG00000163637,1.45431429206368,ENSG00000163637
ENSG00000213186,-1.54116519401734,ENSG00000213186
ENSG00000114796,2.72674208979556,ENSG00000114796
ENSG00000258017,-1.74743399959275,ENSG00000258017
ENSG00000102445,4.56088320156107,ENSG00000102445
ENSG00000198753,1.89394637037161,ENSG00000198753
ENSG00000138587,-4.30365785549939,ENSG00000138587
ENSG00000161132,3.60344319996438,ENSG00000161132
ENSG00000204666,4.26472539687024,ENSG00000204666
ENSG00000108602,5.2029341365279,ENSG00000108602
ENSG00000125319,-2.89254019743162,ENSG00000125319
ENSG00000144228,-1.44088083558144,ENSG00000144228
ENSG00000274750,2.51188094276344,ENSG00000274750
ENSG00000111859,2.1070461510179,ENSG00000111859
ENSG00000100714,-1.3259322569722,ENSG00000100714
ENSG00000127663,1.54395302132804,ENSG00000127663
ENSG00000196230,-1.3818988081363,ENSG00000196230
ENSG00000189275,5.46657097822778,ENSG00000189275
ENSG00000012779,5.46656831127231,ENSG00000012779
ENSG00000168016,2.88990566527169,ENSG00000168016
ENSG00000116830,-1.42127541206187,ENSG00000116830
ENSG00000156136,-1.68306113379547,ENSG00000156136
ENSG00000137404,-2.65636517096183,ENSG00000137404
ENSG00000077514,-1.72759971595593,ENSG00000077514
ENSG00000175643,-1.9340794496545,ENSG00000175643
ENSG00000132554,5.20516873632346,ENSG00000132554
ENSG00000170855,1.43883906287724,ENSG00000170855
ENSG00000025770,-1.81275734195774,ENSG00000025770
ENSG00000163950,-1.60436886845688,ENSG00000163950
ENSG00000266680,3.01269088634843,ENSG00000266680
ENSG00000187013,2.42170061505955,ENSG00000187013
ENSG00000214826,-2.25208364059871,ENSG00000214826
ENSG00000005469,1.65130456003885,ENSG00000005469
ENSG00000167397,-1.62013141727464,ENSG00000167397
ENSG00000184990,-1.44200922363789,ENSG00000184990
ENSG00000146143,-1.85427778896087,ENSG00000146143
ENSG00000135245,2.38939040569984,ENSG00000135245
ENSG00000137501,1.41701170255683,ENSG00000137501
ENSG00000205208,-2.18663896872953,ENSG00000205208
ENSG00000181467,1.45046479102275,ENSG00000181467
ENSG00000143815,-1.59136399260321,ENSG00000143815
ENSG00000179630,1.96372507691349,ENSG00000179630
ENSG00000251562,1.31527729193435,ENSG00000251562
ENSG00000186994,3.61039871113071,ENSG00000186994
ENSG00000095209,-1.62497741955093,ENSG00000095209
ENSG00000161509,3.69005592179653,ENSG00000161509
ENSG00000167566,1.66061260154208,ENSG00000167566
ENSG00000188229,-1.39108643761994,ENSG00000188229
ENSG00000164032,-1.76797534775733,ENSG00000164032
ENSG00000161544,5.48712515879218,ENSG00000161544
ENSG00000156876,-2.23964569776932,ENSG00000156876
ENSG00000019186,2.37933754067251,ENSG00000019186
ENSG00000177076,2.257436461876,ENSG00000177076
ENSG00000135913,-1.66527427327094,ENSG00000135913
ENSG00000183943,1.35821984514084,ENSG00000183943
ENSG00000177106,1.33060478450784,ENSG00000177106
ENSG00000260912,2.42245385716119,ENSG00000260912
ENSG00000101280,5.93269463181561,ENSG00000101280
ENSG00000132780,-1.46354906081022,ENSG00000132780
ENSG00000128928,1.30563166666236,ENSG00000128928
ENSG00000115758,-1.320661594927,ENSG00000115758
ENSG00000144395,-3.73951570769689,ENSG00000144395
ENSG00000188985,-2.16164903550787,ENSG00000188985
ENSG00000274928,7.98190379215184,ENSG00000274928
ENSG00000127129,2.71717134602717,ENSG00000127129
ENSG00000213398,2.89280924779691,ENSG00000213398
ENSG00000119801,1.77456156562141,ENSG00000119801
ENSG00000154146,-3.01620084291029,ENSG00000154146
ENSG00000124225,1.35434841337813,ENSG00000124225
ENSG00000142765,1.64802503687841,ENSG00000142765
ENSG00000123975,-1.33545447369956,ENSG00000123975
ENSG00000132688,-2.35223804709993,ENSG00000132688
ENSG00000132967,-1.29872414188169,ENSG00000132967
ENSG00000113328,1.30534917367552,ENSG00000113328
ENSG00000155561,-1.29207812846925,ENSG00000155561
ENSG00000165861,1.88030602800161,ENSG00000165861
ENSG00000249115,-1.83517814488037,ENSG00000249115
ENSG00000166833,2.1193285147671,ENSG00000166833
ENSG00000019549,3.98753911740302,ENSG00000019549
ENSG00000257181,4.31444529911188,ENSG00000257181
ENSG00000122025,-4.25978422385159,ENSG00000122025
ENSG00000109685,-1.64945596825041,ENSG00000109685
ENSG00000127589,-1.36159634074417,ENSG00000127589
ENSG00000175600,8.00293095234802,ENSG00000175600
ENSG00000136811,-1.28505608437907,ENSG00000136811
ENSG00000171570,2.45886147871351,ENSG00000171570
ENSG00000148835,-2.20644639757808,ENSG00000148835
ENSG00000237886,2.85055103717641,ENSG00000237886
