logFC,ensid
ENSG00000225259,0.852237528,ENSG00000225259
ENSG00000110013,0.269419145,ENSG00000110013
ENSG00000197417,-0.30538452,ENSG00000197417
ENSG00000130347,0.337874442,ENSG00000130347
ENSG00000198157,0.364816843,ENSG00000198157
ENSG00000143013,-0.269393353,ENSG00000143013
ENSG00000250571,-0.373209098,ENSG00000250571
ENSG00000178149,0.293455296,ENSG00000178149
ENSG00000166529,0.415208042,ENSG00000166529
ENSG00000245910,0.264466288,ENSG00000245910
ENSG00000262766,-0.741458025,ENSG00000262766
ENSG00000228436,1.053534249,ENSG00000228436
ENSG00000054116,-0.256381583,ENSG00000054116
ENSG00000064933,-0.259444534,ENSG00000064933
ENSG00000232829,1.028003101,ENSG00000232829
ENSG00000213261,0.293142472,ENSG00000213261
ENSG00000116205,0.301344051,ENSG00000116205
ENSG00000248787,0.773574814,ENSG00000248787
ENSG00000279233,-0.459458416,ENSG00000279233
ENSG00000144635,-0.230750262,ENSG00000144635
ENSG00000012232,-0.349682693,ENSG00000012232
ENSG00000130724,-0.254111408,ENSG00000130724
ENSG00000186480,0.318446751,ENSG00000186480
ENSG00000255624,-0.478505087,ENSG00000255624
ENSG00000158169,-0.276188822,ENSG00000158169
ENSG00000157502,0.592896246,ENSG00000157502
ENSG00000165929,0.90512343,ENSG00000165929
ENSG00000080839,-0.226021332,ENSG00000080839
ENSG00000139160,-0.500583402,ENSG00000139160
ENSG00000232995,0.486640462,ENSG00000232995
ENSG00000176697,-0.458579719,ENSG00000176697
ENSG00000111653,0.307244601,ENSG00000111653
ENSG00000213891,-1.29459073,ENSG00000213891
ENSG00000137198,0.407700018,ENSG00000137198
ENSG00000157551,0.94462066,ENSG00000157551
ENSG00000243244,0.401948771,ENSG00000243244
ENSG00000143494,-0.885778261,ENSG00000143494
ENSG00000129691,-0.235092828,ENSG00000129691
ENSG00000132970,0.227659037,ENSG00000132970
ENSG00000163050,0.313124012,ENSG00000163050
ENSG00000115541,0.325432784,ENSG00000115541
ENSG00000180198,-0.216302775,ENSG00000180198
ENSG00000162408,-0.22949849,ENSG00000162408
ENSG00000156869,0.42651759,ENSG00000156869
ENSG00000029153,0.435688906,ENSG00000029153
ENSG00000197894,-0.229761155,ENSG00000197894
ENSG00000090339,0.273383897,ENSG00000090339
ENSG00000128791,0.211199765,ENSG00000128791
ENSG00000172375,-0.277607531,ENSG00000172375
ENSG00000271425,0.328743037,ENSG00000271425
ENSG00000276075,0.934515732,ENSG00000276075
ENSG00000280828,-0.889824226,ENSG00000280828
ENSG00000272660,-1.577701098,ENSG00000272660
ENSG00000226650,0.545262992,ENSG00000226650
ENSG00000216809,0.756907571,ENSG00000216809
ENSG00000258477,0.386249927,ENSG00000258477
ENSG00000226763,-0.812325908,ENSG00000226763
ENSG00000267048,-1.17843575,ENSG00000267048
ENSG00000228914,-0.684092248,ENSG00000228914
ENSG00000157445,-0.459226762,ENSG00000157445
ENSG00000144468,0.496919317,ENSG00000144468
ENSG00000131242,0.997670521,ENSG00000131242
ENSG00000280607,-1.531629729,ENSG00000280607
ENSG00000160051,-0.333513154,ENSG00000160051
ENSG00000184860,-0.725985322,ENSG00000184860
ENSG00000232531,-0.360175755,ENSG00000232531
ENSG00000136122,-0.266927109,ENSG00000136122
ENSG00000249378,-0.532151747,ENSG00000249378
ENSG00000178719,0.379118377,ENSG00000178719
ENSG00000255342,-1.116418432,ENSG00000255342
ENSG00000138385,0.209242141,ENSG00000138385
ENSG00000263069,-0.65081659,ENSG00000263069
ENSG00000115252,0.593661352,ENSG00000115252
ENSG00000171617,0.223691363,ENSG00000171617
ENSG00000250312,-0.438907133,ENSG00000250312
ENSG00000234444,-0.533221236,ENSG00000234444
ENSG00000109667,-0.590343672,ENSG00000109667
ENSG00000174007,-0.333958285,ENSG00000174007
ENSG00000163527,0.251504102,ENSG00000163527
ENSG00000170011,0.408328175,ENSG00000170011
ENSG00000151276,-0.276574741,ENSG00000151276
ENSG00000167799,-0.41170904,ENSG00000167799
ENSG00000111729,-0.820871352,ENSG00000111729
ENSG00000260280,-0.328443321,ENSG00000260280
ENSG00000152049,-0.318584961,ENSG00000152049
ENSG00000136875,-0.217791904,ENSG00000136875
ENSG00000262001,-0.385842552,ENSG00000262001
ENSG00000173786,-0.207407922,ENSG00000173786
ENSG00000115271,0.577635982,ENSG00000115271
ENSG00000184368,-0.57979309,ENSG00000184368
ENSG00000127824,-0.538386495,ENSG00000127824
ENSG00000198553,-1.262186192,ENSG00000198553
ENSG00000243789,0.641980216,ENSG00000243789
ENSG00000230415,-1.689509103,ENSG00000230415
ENSG00000240785,-0.635746365,ENSG00000240785
ENSG00000112339,-0.22850829,ENSG00000112339
ENSG00000136021,-0.241512618,ENSG00000136021
ENSG00000081842,1.202550156,ENSG00000081842
ENSG00000189227,-0.347868765,ENSG00000189227
ENSG00000274817,-0.788448402,ENSG00000274817
ENSG00000253767,-0.558668079,ENSG00000253767
ENSG00000176723,0.486858467,ENSG00000176723
ENSG00000182324,-0.448121478,ENSG00000182324
ENSG00000235805,-0.545418657,ENSG00000235805
ENSG00000272599,0.455592945,ENSG00000272599
ENSG00000061337,-0.362151186,ENSG00000061337
ENSG00000205476,-0.255324039,ENSG00000205476
ENSG00000197905,-0.286601504,ENSG00000197905
ENSG00000168061,0.2732511,ENSG00000168061
ENSG00000173145,-0.243341688,ENSG00000173145
ENSG00000152117,-0.40105371,ENSG00000152117
ENSG00000115268,-0.2088557,ENSG00000115268
ENSG00000082258,-0.413615968,ENSG00000082258
ENSG00000128274,0.297195667,ENSG00000128274
ENSG00000134070,0.340120447,ENSG00000134070
ENSG00000115339,0.498131879,ENSG00000115339
ENSG00000173175,1.124671784,ENSG00000173175
ENSG00000204628,0.209156898,ENSG00000204628
ENSG00000114021,0.284927198,ENSG00000114021
ENSG00000163781,-0.205717173,ENSG00000163781
ENSG00000169306,-1.097572415,ENSG00000169306
ENSG00000185527,-0.905504252,ENSG00000185527
ENSG00000105341,-0.294972456,ENSG00000105341
ENSG00000085274,0.25962865,ENSG00000085274
ENSG00000153956,0.369190829,ENSG00000153956
ENSG00000136492,-0.216338991,ENSG00000136492
ENSG00000110958,0.281479954,ENSG00000110958
ENSG00000198231,0.259146104,ENSG00000198231
ENSG00000163686,-0.394375781,ENSG00000163686
ENSG00000130713,-0.249468918,ENSG00000130713
ENSG00000241634,-0.530029,ENSG00000241634
ENSG00000213462,-0.664956931,ENSG00000213462
ENSG00000177045,-0.287597042,ENSG00000177045
ENSG00000232593,0.836770492,ENSG00000232593
ENSG00000213347,-0.322089666,ENSG00000213347
ENSG00000206560,0.235598481,ENSG00000206560
ENSG00000272638,-1.308564622,ENSG00000272638
ENSG00000140443,0.207771704,ENSG00000140443
ENSG00000078549,1.376662611,ENSG00000078549
ENSG00000280198,1.060416755,ENSG00000280198
ENSG00000117713,-0.207751339,ENSG00000117713
ENSG00000268858,0.289633775,ENSG00000268858
ENSG00000178201,-0.727411088,ENSG00000178201
ENSG00000272168,0.65522903,ENSG00000272168
ENSG00000183154,-0.698182583,ENSG00000183154
ENSG00000248927,-0.402260686,ENSG00000248927
ENSG00000260269,0.694699034,ENSG00000260269
ENSG00000102572,-0.268893024,ENSG00000102572
ENSG00000247092,-0.411773916,ENSG00000247092
ENSG00000122705,0.283580659,ENSG00000122705
ENSG00000105825,0.205717966,ENSG00000105825
ENSG00000129911,-0.27614035,ENSG00000129911
ENSG00000197847,1.327017676,ENSG00000197847
ENSG00000100603,-0.228790677,ENSG00000100603
ENSG00000219529,0.672434832,ENSG00000219529
ENSG00000137878,1.03507546,ENSG00000137878
ENSG00000204711,1.526617777,ENSG00000204711
ENSG00000100416,-0.215769231,ENSG00000100416
ENSG00000155959,0.361378005,ENSG00000155959
ENSG00000141441,0.479573129,ENSG00000141441
ENSG00000179041,0.240471211,ENSG00000179041
ENSG00000214226,-0.425492391,ENSG00000214226
ENSG00000121075,0.445627058,ENSG00000121075
ENSG00000196704,0.220283781,ENSG00000196704
ENSG00000135407,0.418331303,ENSG00000135407
ENSG00000272084,0.495014443,ENSG00000272084
ENSG00000270011,-0.490615855,ENSG00000270011
ENSG00000067064,0.242616667,ENSG00000067064
ENSG00000127946,0.244345601,ENSG00000127946
ENSG00000104904,0.215038153,ENSG00000104904
ENSG00000172465,0.381250983,ENSG00000172465
ENSG00000184203,0.215918779,ENSG00000184203
ENSG00000133624,0.498072915,ENSG00000133624
ENSG00000213066,-0.312075512,ENSG00000213066
ENSG00000170122,-1.038420933,ENSG00000170122
ENSG00000184185,-0.932985519,ENSG00000184185
ENSG00000116883,-0.451222575,ENSG00000116883
ENSG00000203760,0.271317453,ENSG00000203760
ENSG00000186790,-0.805542496,ENSG00000186790
ENSG00000107104,-0.212007318,ENSG00000107104
ENSG00000056736,-0.396225311,ENSG00000056736
ENSG00000118200,-0.211586063,ENSG00000118200
ENSG00000103429,0.225077007,ENSG00000103429
ENSG00000102384,-0.234315437,ENSG00000102384
ENSG00000259363,-0.467183564,ENSG00000259363
ENSG00000182165,0.384505673,ENSG00000182165
ENSG00000114805,-0.851188642,ENSG00000114805
ENSG00000227203,-0.729664948,ENSG00000227203
ENSG00000126775,0.41763188,ENSG00000126775
ENSG00000250950,-1.075641346,ENSG00000250950
ENSG00000013293,-0.372643264,ENSG00000013293
ENSG00000174125,0.924987953,ENSG00000174125
ENSG00000205663,0.675209511,ENSG00000205663
ENSG00000126254,-0.222658854,ENSG00000126254
ENSG00000267030,-0.99603529,ENSG00000267030
ENSG00000198003,1.428143487,ENSG00000198003
ENSG00000139323,0.325806563,ENSG00000139323
ENSG00000166197,-0.225472403,ENSG00000166197
ENSG00000100201,-0.207584346,ENSG00000100201
ENSG00000235751,1.428262077,ENSG00000235751
ENSG00000178252,-0.426199395,ENSG00000178252
ENSG00000201675,-1.155470617,ENSG00000201675
ENSG00000138792,0.599706157,ENSG00000138792
ENSG00000141384,0.436009397,ENSG00000141384
ENSG00000186312,-0.378156522,ENSG00000186312
ENSG00000184675,0.325592348,ENSG00000184675
ENSG00000186020,0.294848149,ENSG00000186020
ENSG00000144320,0.233431894,ENSG00000144320
ENSG00000176978,0.252535388,ENSG00000176978
ENSG00000169375,-0.209398453,ENSG00000169375
ENSG00000109586,-0.291674247,ENSG00000109586
ENSG00000256034,0.889337508,ENSG00000256034
ENSG00000126003,-0.243906471,ENSG00000126003
ENSG00000274267,0.376123828,ENSG00000274267
ENSG00000132768,-0.285541994,ENSG00000132768
ENSG00000138735,-0.418830499,ENSG00000138735
ENSG00000272462,-0.385041847,ENSG00000272462
ENSG00000108773,-0.286661159,ENSG00000108773
ENSG00000246763,0.63568591,ENSG00000246763
ENSG00000204228,0.898397293,ENSG00000204228
ENSG00000260518,-0.421430283,ENSG00000260518
ENSG00000105971,0.202657747,ENSG00000105971
ENSG00000144445,-0.304324142,ENSG00000144445
ENSG00000068615,-0.995598211,ENSG00000068615
ENSG00000151233,0.223442627,ENSG00000151233
ENSG00000278828,-0.518436674,ENSG00000278828
ENSG00000267421,-1.48505479,ENSG00000267421
ENSG00000213714,1.282873778,ENSG00000213714
ENSG00000173391,0.561375616,ENSG00000173391
ENSG00000278879,-1.212445189,ENSG00000278879
ENSG00000137073,-0.207537136,ENSG00000137073
ENSG00000253608,-0.803344691,ENSG00000253608
ENSG00000175538,-0.61055657,ENSG00000175538
ENSG00000223509,-0.361523741,ENSG00000223509
ENSG00000102409,0.312058208,ENSG00000102409
ENSG00000170468,-0.278871175,ENSG00000170468
ENSG00000196440,-0.267513321,ENSG00000196440
ENSG00000128567,0.220236091,ENSG00000128567
ENSG00000240935,1.303822899,ENSG00000240935
ENSG00000132361,-0.212656903,ENSG00000132361
ENSG00000126215,-0.291348006,ENSG00000126215
ENSG00000175866,-0.28469669,ENSG00000175866
ENSG00000275191,-1.284384964,ENSG00000275191
ENSG00000279330,-1.304855323,ENSG00000279330
ENSG00000205544,-0.433540582,ENSG00000205544
ENSG00000055208,-0.259273108,ENSG00000055208
ENSG00000027697,0.311996698,ENSG00000027697
ENSG00000271855,-1.19540222,ENSG00000271855
ENSG00000151576,-0.309572237,ENSG00000151576
ENSG00000147955,-0.22558489,ENSG00000147955
ENSG00000256566,-1.34209841,ENSG00000256566
ENSG00000162373,-0.650149928,ENSG00000162373
ENSG00000270066,0.704389528,ENSG00000270066
ENSG00000228327,-0.334454558,ENSG00000228327
ENSG00000219545,0.704150065,ENSG00000219545
ENSG00000279384,0.745446826,ENSG00000279384
ENSG00000114739,-0.656760478,ENSG00000114739
ENSG00000281649,0.554365372,ENSG00000281649
ENSG00000174013,-0.238857142,ENSG00000174013
ENSG00000123999,-0.733576861,ENSG00000123999
ENSG00000101282,0.488629637,ENSG00000101282
ENSG00000204113,-0.724996894,ENSG00000204113
ENSG00000254165,-0.816153344,ENSG00000254165
ENSG00000111269,0.214995613,ENSG00000111269
ENSG00000100813,-0.211045742,ENSG00000100813
ENSG00000110583,-0.436697906,ENSG00000110583
ENSG00000156113,-0.266562336,ENSG00000156113
ENSG00000240291,-0.477418769,ENSG00000240291
ENSG00000224818,0.897406391,ENSG00000224818
ENSG00000141380,-0.337817968,ENSG00000141380
ENSG00000171105,-0.276741032,ENSG00000171105
ENSG00000184208,0.878441875,ENSG00000184208
ENSG00000258944,-0.768905224,ENSG00000258944
ENSG00000242288,-1.181494321,ENSG00000242288
ENSG00000220842,0.224590648,ENSG00000220842
ENSG00000116918,0.342470022,ENSG00000116918
ENSG00000129226,-0.57721346,ENSG00000129226
ENSG00000077585,0.263847105,ENSG00000077585
ENSG00000181035,-0.344318098,ENSG00000181035
ENSG00000253552,-0.626521463,ENSG00000253552
ENSG00000004399,-0.226217734,ENSG00000004399
ENSG00000104313,-0.375463512,ENSG00000104313
ENSG00000204540,-0.688558122,ENSG00000204540
ENSG00000141127,0.280679877,ENSG00000141127
ENSG00000237506,0.217463321,ENSG00000237506
ENSG00000177854,0.557940782,ENSG00000177854
ENSG00000242951,-1.113296805,ENSG00000242951
ENSG00000259834,-1.279930039,ENSG00000259834
ENSG00000270647,-0.203084592,ENSG00000270647
ENSG00000274396,-0.893489864,ENSG00000274396
ENSG00000188916,0.569710371,ENSG00000188916
ENSG00000115840,-0.272324045,ENSG00000115840
ENSG00000157181,-0.343745598,ENSG00000157181
ENSG00000255031,-0.386674943,ENSG00000255031
ENSG00000154814,-0.31908073,ENSG00000154814
ENSG00000227456,0.77493223,ENSG00000227456
ENSG00000269997,1.093970598,ENSG00000269997
ENSG00000267064,1.539288564,ENSG00000267064
ENSG00000258376,0.416877307,ENSG00000258376
ENSG00000180304,-0.414088923,ENSG00000180304
ENSG00000131781,0.464488076,ENSG00000131781
ENSG00000184005,0.552544384,ENSG00000184005
ENSG00000279089,-0.571971987,ENSG00000279089
ENSG00000280392,-1.20313641,ENSG00000280392
ENSG00000181788,-0.231258675,ENSG00000181788
ENSG00000272434,-0.630944655,ENSG00000272434
ENSG00000167535,-0.295891452,ENSG00000167535
ENSG00000259807,-0.479736299,ENSG00000259807
ENSG00000258186,-0.469474562,ENSG00000258186
ENSG00000145777,1.05167474,ENSG00000145777
ENSG00000273759,-0.745873383,ENSG00000273759
ENSG00000072422,-0.268643105,ENSG00000072422
ENSG00000280426,-0.821122177,ENSG00000280426
ENSG00000153487,-0.319042779,ENSG00000153487
ENSG00000257446,-0.739356744,ENSG00000257446
ENSG00000123689,0.361349561,ENSG00000123689
ENSG00000184349,-0.434170581,ENSG00000184349
ENSG00000104884,-0.223415083,ENSG00000104884
ENSG00000177303,-0.255764887,ENSG00000177303
ENSG00000155761,1.594098383,ENSG00000155761
ENSG00000111670,0.20081866,ENSG00000111670
ENSG00000164855,1.06407654,ENSG00000164855
ENSG00000164209,0.210849482,ENSG00000164209
ENSG00000182220,0.201652442,ENSG00000182220
ENSG00000017260,0.203443407,ENSG00000017260
ENSG00000168237,0.374904151,ENSG00000168237
ENSG00000115919,0.949412602,ENSG00000115919
ENSG00000184226,-0.561755139,ENSG00000184226
ENSG00000152291,0.482501659,ENSG00000152291
ENSG00000171307,-0.248948998,ENSG00000171307
ENSG00000231064,-0.640995961,ENSG00000231064
ENSG00000146205,-0.465398768,ENSG00000146205
ENSG00000204315,-0.321942364,ENSG00000204315
ENSG00000115425,0.34998114,ENSG00000115425
ENSG00000163512,0.211470402,ENSG00000163512
ENSG00000179954,-0.214944889,ENSG00000179954
ENSG00000136319,0.380157393,ENSG00000136319
ENSG00000141456,-0.289574393,ENSG00000141456
ENSG00000066279,-0.201569085,ENSG00000066279
ENSG00000227252,0.505300874,ENSG00000227252
ENSG00000175130,-0.208866429,ENSG00000175130
ENSG00000279265,-0.520488008,ENSG00000279265
ENSG00000231177,-0.490885548,ENSG00000231177
ENSG00000038358,-0.211738747,ENSG00000038358
ENSG00000181359,-0.35133194,ENSG00000181359
ENSG00000196756,-0.303470816,ENSG00000196756
ENSG00000130826,-0.218984621,ENSG00000130826
ENSG00000140577,-0.210350222,ENSG00000140577
ENSG00000200534,-0.762545309,ENSG00000200534
ENSG00000132664,0.340038607,ENSG00000132664
ENSG00000151364,-0.346615664,ENSG00000151364
ENSG00000100441,0.211944124,ENSG00000100441
ENSG00000214654,0.357739451,ENSG00000214654
ENSG00000139433,0.203674862,ENSG00000139433
ENSG00000225151,-0.390982074,ENSG00000225151
ENSG00000132313,0.30719375,ENSG00000132313
ENSG00000100336,-1.516481516,ENSG00000100336
ENSG00000114742,0.237172024,ENSG00000114742
ENSG00000245571,-0.321907469,ENSG00000245571
ENSG00000234327,-0.471627837,ENSG00000234327
ENSG00000157954,0.205096789,ENSG00000157954
ENSG00000171428,-0.374524471,ENSG00000171428
ENSG00000229666,0.921791557,ENSG00000229666
ENSG00000147912,-0.282193273,ENSG00000147912
ENSG00000148291,-0.343386824,ENSG00000148291
ENSG00000213062,1.843165991,ENSG00000213062
ENSG00000239473,1.844360468,ENSG00000239473
ENSG00000233503,1.106009081,ENSG00000233503
ENSG00000279789,-0.468908782,ENSG00000279789
ENSG00000176945,0.564947364,ENSG00000176945
ENSG00000109063,-0.853575222,ENSG00000109063
ENSG00000184436,-0.293859042,ENSG00000184436
ENSG00000273352,0.453283917,ENSG00000273352
ENSG00000272656,-1.205145461,ENSG00000272656
ENSG00000143110,0.819248409,ENSG00000143110
ENSG00000148516,-0.260654747,ENSG00000148516
ENSG00000154040,0.308661104,ENSG00000154040
ENSG00000261187,1.11050127,ENSG00000261187
ENSG00000149798,0.250219761,ENSG00000149798
ENSG00000278597,0.239666971,ENSG00000278597
ENSG00000274224,0.239666985,ENSG00000274224
ENSG00000277658,0.239667009,ENSG00000277658
ENSG00000171729,-0.369777421,ENSG00000171729
ENSG00000128710,-0.261433473,ENSG00000128710
ENSG00000167536,-0.378550702,ENSG00000167536
ENSG00000116030,0.216145884,ENSG00000116030
ENSG00000132305,-0.251470681,ENSG00000132305
ENSG00000277644,0.239470123,ENSG00000277644
ENSG00000241322,0.82786282,ENSG00000241322
ENSG00000115816,-0.227296783,ENSG00000115816
ENSG00000280279,-0.375939537,ENSG00000280279
ENSG00000111186,-0.316408133,ENSG00000111186
ENSG00000174738,-0.294159931,ENSG00000174738
ENSG00000076003,-0.203586921,ENSG00000076003
ENSG00000259426,-0.367601054,ENSG00000259426
ENSG00000062485,-0.244793432,ENSG00000062485
ENSG00000260948,-0.53923306,ENSG00000260948
ENSG00000277734,0.492646578,ENSG00000277734
ENSG00000236104,0.271949474,ENSG00000236104
ENSG00000101544,-0.225467905,ENSG00000101544
ENSG00000258057,-0.777129929,ENSG00000258057
ENSG00000253251,0.731886822,ENSG00000253251
ENSG00000141448,-0.44754934,ENSG00000141448
ENSG00000243147,0.255558214,ENSG00000243147
ENSG00000233461,-0.441260501,ENSG00000233461
ENSG00000124006,-0.227156377,ENSG00000124006
ENSG00000100360,0.334558787,ENSG00000100360
ENSG00000182600,-0.736433738,ENSG00000182600
ENSG00000127362,2.039068423,ENSG00000127362
ENSG00000073464,0.353368114,ENSG00000073464
ENSG00000168556,-0.24830378,ENSG00000168556
ENSG00000276402,0.238630831,ENSG00000276402
ENSG00000068796,0.234710863,ENSG00000068796
ENSG00000254995,0.67373579,ENSG00000254995
ENSG00000240761,-0.737240164,ENSG00000240761
ENSG00000254951,1.584016889,ENSG00000254951
ENSG00000029534,0.329375595,ENSG00000029534
ENSG00000075340,-0.742961127,ENSG00000075340
ENSG00000235033,-0.663307499,ENSG00000235033
ENSG00000151006,-0.38282777,ENSG00000151006
ENSG00000157741,0.250690118,ENSG00000157741
ENSG00000279982,-0.994037567,ENSG00000279982
ENSG00000118292,-0.384995611,ENSG00000118292
ENSG00000133114,-0.248294842,ENSG00000133114
ENSG00000273136,-0.247424478,ENSG00000273136
ENSG00000041357,-0.232924644,ENSG00000041357
ENSG00000273186,-0.598051959,ENSG00000273186
ENSG00000144597,0.235725445,ENSG00000144597
ENSG00000165055,-0.232074272,ENSG00000165055
ENSG00000163626,0.337765446,ENSG00000163626
ENSG00000232888,0.5135229,ENSG00000232888
ENSG00000148943,0.219309927,ENSG00000148943
ENSG00000223749,-0.283379612,ENSG00000223749
ENSG00000154237,-0.259070191,ENSG00000154237
ENSG00000116852,1.357794036,ENSG00000116852
ENSG00000087299,-0.32639103,ENSG00000087299
ENSG00000105464,-0.253755359,ENSG00000105464
ENSG00000276736,0.557445418,ENSG00000276736
ENSG00000257923,0.197675372,ENSG00000257923
ENSG00000228169,0.581495656,ENSG00000228169
ENSG00000158545,-0.239245619,ENSG00000158545
ENSG00000013561,0.243661666,ENSG00000013561
ENSG00000271853,0.469751351,ENSG00000271853
ENSG00000179627,-0.356180847,ENSG00000179627
ENSG00000151702,-0.315056625,ENSG00000151702
ENSG00000171951,0.561330531,ENSG00000171951
ENSG00000270000,-1.301961747,ENSG00000270000
ENSG00000150782,-0.483387212,ENSG00000150782
ENSG00000245694,0.323869866,ENSG00000245694
ENSG00000163683,0.212731519,ENSG00000163683
ENSG00000167315,0.23331753,ENSG00000167315
ENSG00000166246,0.639240266,ENSG00000166246
ENSG00000274482,0.23817412,ENSG00000274482
ENSG00000105538,0.775400848,ENSG00000105538
ENSG00000120594,0.509686797,ENSG00000120594
ENSG00000166348,-0.257942783,ENSG00000166348
ENSG00000107371,0.334963927,ENSG00000107371
ENSG00000087460,-0.291780153,ENSG00000087460
ENSG00000225778,-1.650494718,ENSG00000225778
ENSG00000101557,0.233867195,ENSG00000101557
ENSG00000240476,1.136202221,ENSG00000240476
ENSG00000114670,0.335513537,ENSG00000114670
ENSG00000048405,-0.25170649,ENSG00000048405
ENSG00000204525,0.396604927,ENSG00000204525
ENSG00000271697,1.473022897,ENSG00000271697
ENSG00000185010,0.339466012,ENSG00000185010
ENSG00000131797,0.531751144,ENSG00000131797
ENSG00000152127,0.418013136,ENSG00000152127
ENSG00000279254,0.557983984,ENSG00000279254
ENSG00000068745,0.227580569,ENSG00000068745
ENSG00000188153,0.321111276,ENSG00000188153
ENSG00000166734,-0.236852607,ENSG00000166734
ENSG00000137713,-0.209913794,ENSG00000137713
ENSG00000100532,0.350385369,ENSG00000100532
ENSG00000169919,0.221163658,ENSG00000169919
ENSG00000081177,0.278496963,ENSG00000081177
ENSG00000106366,0.194601128,ENSG00000106366
ENSG00000137656,-0.235741174,ENSG00000137656
ENSG00000159023,-0.276695072,ENSG00000159023
ENSG00000228409,-0.440000883,ENSG00000228409
ENSG00000105011,-0.208491153,ENSG00000105011
ENSG00000260025,-0.368969718,ENSG00000260025
ENSG00000119866,-0.583713853,ENSG00000119866
ENSG00000271780,0.61652657,ENSG00000271780
ENSG00000163703,0.316503651,ENSG00000163703
ENSG00000108785,1.986003471,ENSG00000108785
ENSG00000146122,-0.208220558,ENSG00000146122
ENSG00000179151,-0.234421331,ENSG00000179151
ENSG00000206344,0.447361006,ENSG00000206344
ENSG00000163945,0.402023932,ENSG00000163945
ENSG00000163961,-0.212945936,ENSG00000163961
ENSG00000112742,-0.201764672,ENSG00000112742
ENSG00000067955,-0.234198876,ENSG00000067955
ENSG00000146872,0.215089141,ENSG00000146872
ENSG00000180376,-0.258839089,ENSG00000180376
ENSG00000129595,1.629184232,ENSG00000129595
ENSG00000134440,-0.226400068,ENSG00000134440
ENSG00000279838,-0.779384761,ENSG00000279838
ENSG00000184988,-0.364660386,ENSG00000184988
ENSG00000230551,0.199351058,ENSG00000230551
ENSG00000177084,-0.197774035,ENSG00000177084
ENSG00000083097,0.249810506,ENSG00000083097
ENSG00000271327,0.680789032,ENSG00000271327
ENSG00000197771,-0.195021163,ENSG00000197771
ENSG00000127578,-0.710306696,ENSG00000127578
ENSG00000281195,0.720615652,ENSG00000281195
ENSG00000074410,0.24731324,ENSG00000074410
ENSG00000116539,-0.201605579,ENSG00000116539
ENSG00000126261,-0.205670334,ENSG00000126261
ENSG00000138778,-0.201403418,ENSG00000138778
ENSG00000198818,-0.303242109,ENSG00000198818
ENSG00000132694,-0.201044374,ENSG00000132694
ENSG00000106565,-0.435437948,ENSG00000106565
ENSG00000137449,0.5295244,ENSG00000137449
ENSG00000232489,1.05209027,ENSG00000232489
ENSG00000236090,0.802181732,ENSG00000236090
ENSG00000216740,0.8702607,ENSG00000216740
ENSG00000273329,-0.43160722,ENSG00000273329
ENSG00000183570,-0.33406357,ENSG00000183570
ENSG00000178057,-0.238748121,ENSG00000178057
ENSG00000224165,-1.462251024,ENSG00000224165
ENSG00000106355,0.271093562,ENSG00000106355
ENSG00000101384,0.337599396,ENSG00000101384
ENSG00000205221,0.323937954,ENSG00000205221
ENSG00000197961,-0.742790885,ENSG00000197961
ENSG00000148843,-0.204561201,ENSG00000148843
ENSG00000069011,-0.290209907,ENSG00000069011
ENSG00000272077,-0.370220784,ENSG00000272077
ENSG00000114956,0.254734445,ENSG00000114956
ENSG00000022567,-0.320946338,ENSG00000022567
ENSG00000267279,0.469733279,ENSG00000267279
ENSG00000165943,0.256981057,ENSG00000165943
ENSG00000066629,-0.245716892,ENSG00000066629
ENSG00000182492,0.347562656,ENSG00000182492
ENSG00000189180,0.479798439,ENSG00000189180
ENSG00000231298,0.527516247,ENSG00000231298
ENSG00000221740,-0.844882142,ENSG00000221740
ENSG00000068078,-0.495731442,ENSG00000068078
ENSG00000011332,-0.339045946,ENSG00000011332
ENSG00000103550,-0.249116651,ENSG00000103550
ENSG00000155975,0.234121872,ENSG00000155975
ENSG00000162881,0.958747318,ENSG00000162881
ENSG00000141985,-0.196888706,ENSG00000141985
ENSG00000242612,-0.403032421,ENSG00000242612
ENSG00000116741,-0.312924996,ENSG00000116741
ENSG00000139211,0.193308289,ENSG00000139211
ENSG00000156650,-0.217357626,ENSG00000156650
ENSG00000258818,-0.281489286,ENSG00000258818
ENSG00000092330,-0.301185592,ENSG00000092330
ENSG00000165494,-0.205740639,ENSG00000165494
ENSG00000196363,-0.201681318,ENSG00000196363
ENSG00000175106,0.323121978,ENSG00000175106
ENSG00000184524,-0.527450181,ENSG00000184524
ENSG00000248278,0.581286366,ENSG00000248278
ENSG00000177990,0.416483551,ENSG00000177990
ENSG00000166483,-0.249946085,ENSG00000166483
ENSG00000135916,-0.252692807,ENSG00000135916
ENSG00000279108,0.501169573,ENSG00000279108
ENSG00000072401,0.246727222,ENSG00000072401
ENSG00000141258,-0.235787193,ENSG00000141258
ENSG00000100150,-0.26919014,ENSG00000100150
ENSG00000115286,-0.260667815,ENSG00000115286
ENSG00000140830,-0.301680675,ENSG00000140830
ENSG00000187951,-0.214431674,ENSG00000187951
ENSG00000182022,-0.37294171,ENSG00000182022
ENSG00000119446,0.22646024,ENSG00000119446
ENSG00000254676,-0.679580141,ENSG00000254676
ENSG00000188234,-0.348150211,ENSG00000188234
ENSG00000170545,0.28478823,ENSG00000170545
