logFC,ensid
ENSG00000100297,-3.20335696296665,ENSG00000100297
ENSG00000157456,-4.77003484990135,ENSG00000157456
ENSG00000090889,-6.88189221965637,ENSG00000090889
ENSG00000055163,3.09239037016273,ENSG00000055163
ENSG00000164611,-6.67393860045314,ENSG00000164611
ENSG00000117724,-6.99919619677453,ENSG00000117724
ENSG00000158402,-12.0001565971752,ENSG00000158402
ENSG00000148773,-7.4020085383329,ENSG00000148773
ENSG00000124762,3.81217667248377,ENSG00000124762
ENSG00000088325,-4.1905417352035,ENSG00000088325
ENSG00000188486,-2.93965152099629,ENSG00000188486
ENSG00000173207,-3.18768965689431,ENSG00000173207
ENSG00000077152,-2.993192102803,ENSG00000077152
ENSG00000131747,-6.45185754717307,ENSG00000131747
ENSG00000066279,-11.7904347452607,ENSG00000066279
ENSG00000118193,-11.8739387040559,ENSG00000118193
ENSG00000128342,3.93083367908154,ENSG00000128342
ENSG00000123416,-2.51312594253304,ENSG00000123416
ENSG00000177084,-2.43424638496299,ENSG00000177084
ENSG00000104738,-2.48701226692613,ENSG00000104738
ENSG00000138778,-11.687855032923,ENSG00000138778
ENSG00000104889,-2.8493863395721,ENSG00000104889
ENSG00000258884,-11.7652017341988,ENSG00000258884
ENSG00000092621,-2.92975539016167,ENSG00000092621
ENSG00000181192,-2.73167639520725,ENSG00000181192
ENSG00000007968,-7.51854989399177,ENSG00000007968
ENSG00000177602,-4.81273156346214,ENSG00000177602
ENSG00000165272,2.65395970275316,ENSG00000165272
ENSG00000101003,-3.06212600945307,ENSG00000101003
ENSG00000159259,-3.94709101207299,ENSG00000159259
ENSG00000085999,-6.31673937443164,ENSG00000085999
ENSG00000187741,-2.77179165947894,ENSG00000187741
ENSG00000164087,-4.51125670382841,ENSG00000164087
ENSG00000164032,-2.18931701967667,ENSG00000164032
ENSG00000152253,-11.3677814640075,ENSG00000152253
ENSG00000154146,-5.35619198458183,ENSG00000154146
ENSG00000196230,-2.32770302318991,ENSG00000196230
ENSG00000185088,2.31738260637082,ENSG00000185088
ENSG00000129810,-11.2553747105517,ENSG00000129810
ENSG00000137804,-5.75393819501899,ENSG00000137804
ENSG00000168078,-11.2987951395165,ENSG00000168078
ENSG00000111665,-6.09901759317195,ENSG00000111665
ENSG00000105327,2.87027832883942,ENSG00000105327
ENSG00000072571,-11.294890828338,ENSG00000072571
ENSG00000071539,-5.54338504018654,ENSG00000071539
ENSG00000186193,-2.05983307931216,ENSG00000186193
ENSG00000115163,-7.66032152494896,ENSG00000115163
ENSG00000161692,-3.13237691586657,ENSG00000161692
ENSG00000170779,-2.38860525658738,ENSG00000170779
ENSG00000087586,-2.92116855627605,ENSG00000087586
ENSG00000154839,-11.0677883858267,ENSG00000154839
ENSG00000161800,-3.49622021848657,ENSG00000161800
ENSG00000167670,-3.10246045665803,ENSG00000167670
ENSG00000138271,3.57888487429336,ENSG00000138271
ENSG00000079257,2.56563313556251,ENSG00000079257
ENSG00000124067,3.4455067731987,ENSG00000124067
ENSG00000117632,-2.58759258591294,ENSG00000117632
ENSG00000123485,-5.55385294620745,ENSG00000123485
ENSG00000120889,2.11390326880673,ENSG00000120889
ENSG00000100234,1.87609573078275,ENSG00000100234
ENSG00000137807,-3.6477090734987,ENSG00000137807
ENSG00000140525,-5.14696261963047,ENSG00000140525
ENSG00000123080,-4.05480190439911,ENSG00000123080
ENSG00000130518,2.52553843200757,ENSG00000130518
ENSG00000189060,-1.7820264763498,ENSG00000189060
ENSG00000127586,-2.38418964497593,ENSG00000127586
ENSG00000167553,-2.00232002465915,ENSG00000167553
ENSG00000159388,1.95594510015986,ENSG00000159388
ENSG00000132688,-3.05179603272819,ENSG00000132688
ENSG00000109685,-2.16143886235498,ENSG00000109685
ENSG00000137975,8.32584547072463,ENSG00000137975
ENSG00000011426,-6.67424903853058,ENSG00000011426
ENSG00000162063,-2.08553237023094,ENSG00000162063
ENSG00000165304,-5.66639461649335,ENSG00000165304
ENSG00000111602,-1.93795796081854,ENSG00000111602
ENSG00000137404,-2.87730541667299,ENSG00000137404
ENSG00000160957,-2.25410768380099,ENSG00000160957
ENSG00000111331,-1.76351713648331,ENSG00000111331
ENSG00000120802,-2.11738508459457,ENSG00000120802
ENSG00000100714,-1.96674762437598,ENSG00000100714
ENSG00000213347,-3.1959045596417,ENSG00000213347
ENSG00000112759,-2.12202189079215,ENSG00000112759
ENSG00000182481,-1.90414410966018,ENSG00000182481
ENSG00000203760,-4.27922923627614,ENSG00000203760
ENSG00000161544,10.5623707589208,ENSG00000161544
ENSG00000134222,-2.25216157170871,ENSG00000134222
ENSG00000116717,2.25989587771802,ENSG00000116717
ENSG00000115129,2.13585648316387,ENSG00000115129
ENSG00000092853,-6.75147488148309,ENSG00000092853
ENSG00000164938,3.1078364254398,ENSG00000164938
ENSG00000149679,-1.79062845458198,ENSG00000149679
ENSG00000160949,-1.81690703390956,ENSG00000160949
ENSG00000049541,-2.16905772447082,ENSG00000049541
ENSG00000166803,-4.70191580104978,ENSG00000166803
ENSG00000175643,-3.34561290376471,ENSG00000175643
ENSG00000051180,-6.52608371391518,ENSG00000051180
ENSG00000184897,-2.00967049779507,ENSG00000184897
ENSG00000125148,-2.12933848290376,ENSG00000125148
ENSG00000221829,-2.24018247020497,ENSG00000221829
ENSG00000148175,1.78834845551688,ENSG00000148175
ENSG00000172667,3.26946628926203,ENSG00000172667
ENSG00000224738,-2.48631813294586,ENSG00000224738
ENSG00000117593,-1.9880213230069,ENSG00000117593
ENSG00000142765,1.79667568292544,ENSG00000142765
ENSG00000231007,-7.22368815291552,ENSG00000231007
ENSG00000108106,-2.11560318879967,ENSG00000108106
ENSG00000227039,10.3949855032779,ENSG00000227039
ENSG00000076003,-2.3691346559537,ENSG00000076003
ENSG00000185168,10.2264460870348,ENSG00000185168
ENSG00000189057,-10.35640896414,ENSG00000189057
ENSG00000062822,-1.9374843478721,ENSG00000062822
ENSG00000149929,-2.1887645766718,ENSG00000149929
ENSG00000174371,-6.80850718991984,ENSG00000174371
ENSG00000168528,2.01878949588025,ENSG00000168528
ENSG00000173535,2.30674654083341,ENSG00000173535
ENSG00000179750,-5.13578190448906,ENSG00000179750
ENSG00000163435,1.68160007261618,ENSG00000163435
ENSG00000130766,1.81247063117392,ENSG00000130766
ENSG00000075618,-2.31666352025897,ENSG00000075618
ENSG00000136824,-5.02995942592715,ENSG00000136824
ENSG00000263513,-6.22824193996625,ENSG00000263513
ENSG00000120875,1.76604076030424,ENSG00000120875
ENSG00000171241,-5.11747001600673,ENSG00000171241
ENSG00000172602,2.67250192590008,ENSG00000172602
ENSG00000189275,10.0152578195128,ENSG00000189275
ENSG00000134107,1.56169391140456,ENSG00000134107
ENSG00000205426,2.50512668538247,ENSG00000205426
ENSG00000173846,2.20646927894812,ENSG00000173846
ENSG00000100889,-1.97721696604038,ENSG00000100889
ENSG00000183186,-5.73550808802906,ENSG00000183186
ENSG00000198826,-4.72780340063758,ENSG00000198826
ENSG00000111445,-2.201054226147,ENSG00000111445
ENSG00000144354,-10.1566113266391,ENSG00000144354
ENSG00000215784,-5.74066675099966,ENSG00000215784
ENSG00000124225,1.57454556541911,ENSG00000124225
ENSG00000115325,-2.48886370683541,ENSG00000115325
ENSG00000078804,3.02020594110838,ENSG00000078804
ENSG00000100526,-4.60753124773601,ENSG00000100526
ENSG00000242028,2.2731326195297,ENSG00000242028
ENSG00000116016,1.92572491631865,ENSG00000116016
ENSG00000128944,-3.0591777739936,ENSG00000128944
ENSG00000241878,1.59895916972319,ENSG00000241878
ENSG00000245532,1.85422382210049,ENSG00000245532
ENSG00000188229,-1.72722166011671,ENSG00000188229
ENSG00000251562,2.15561318819638,ENSG00000251562
ENSG00000122756,-9.95352018403102,ENSG00000122756
ENSG00000105486,-1.61797120994073,ENSG00000105486
ENSG00000144554,-3.11686493240167,ENSG00000144554
ENSG00000162772,1.93298674376174,ENSG00000162772
ENSG00000178726,1.59772789163232,ENSG00000178726
ENSG00000048392,2.82182357725161,ENSG00000048392
ENSG00000124635,-2.82512495721799,ENSG00000124635
ENSG00000118655,-2.05847325198497,ENSG00000118655
ENSG00000171320,-9.82371368854043,ENSG00000171320
ENSG00000126803,-4.07512512770834,ENSG00000126803
ENSG00000248919,3.98244755308548,ENSG00000248919
ENSG00000170312,-4.66141940432986,ENSG00000170312
ENSG00000174871,-3.08321338934399,ENSG00000174871
ENSG00000175906,-9.67474671844686,ENSG00000175906
ENSG00000163873,-3.14917583885463,ENSG00000163873
ENSG00000126453,-1.97291161676319,ENSG00000126453
ENSG00000184661,-5.47423391756547,ENSG00000184661
ENSG00000035499,-5.73854186966485,ENSG00000035499
ENSG00000138180,-4.72941144708299,ENSG00000138180
ENSG00000100350,-1.55178618497426,ENSG00000100350
ENSG00000181026,1.46636514026431,ENSG00000181026
ENSG00000228594,-2.02265932756657,ENSG00000228594
ENSG00000069812,5.61852450180277,ENSG00000069812
ENSG00000008513,1.69896651570486,ENSG00000008513
ENSG00000094804,-4.18355947359141,ENSG00000094804
ENSG00000198755,-1.40704374460402,ENSG00000198755
ENSG00000109472,1.61095123384583,ENSG00000109472
ENSG00000136997,-2.80704216836879,ENSG00000136997
ENSG00000106268,-1.93689682241982,ENSG00000106268
ENSG00000226965,9.54336468468145,ENSG00000226965
ENSG00000144452,1.91628572647403,ENSG00000144452
ENSG00000143476,-4.42241936004821,ENSG00000143476
ENSG00000146918,-4.05086759996326,ENSG00000146918
ENSG00000137337,-1.45290200643936,ENSG00000137337
ENSG00000213240,-6.66131161480561,ENSG00000213240
ENSG00000108846,1.65320044995187,ENSG00000108846
ENSG00000227036,-9.54556024501251,ENSG00000227036
ENSG00000156802,-4.02234606761692,ENSG00000156802
ENSG00000173456,-1.77096013091553,ENSG00000173456
ENSG00000128951,-2.23619392246999,ENSG00000128951
ENSG00000099901,-1.46196191018659,ENSG00000099901
ENSG00000131462,-1.53300902584194,ENSG00000131462
ENSG00000236423,9.45375084098927,ENSG00000236423
ENSG00000198830,-1.34455834173157,ENSG00000198830
ENSG00000109084,-2.19537232057874,ENSG00000109084
ENSG00000163071,3.63945796803307,ENSG00000163071
ENSG00000117318,1.5961360795933,ENSG00000117318
ENSG00000088340,2.03978614292248,ENSG00000088340
ENSG00000088305,-2.6465614343081,ENSG00000088305
ENSG00000182199,-1.69524763145812,ENSG00000182199
ENSG00000168393,-1.72276898095273,ENSG00000168393
ENSG00000185055,9.39753354675704,ENSG00000185055
ENSG00000130066,1.82119215252938,ENSG00000130066
ENSG00000242732,1.86355401897071,ENSG00000242732
ENSG00000138587,-9.64010616967456,ENSG00000138587
ENSG00000132510,1.38192351902142,ENSG00000132510
ENSG00000071282,1.46168501511892,ENSG00000071282
ENSG00000166451,-1.97277515186327,ENSG00000166451
ENSG00000138160,-4.37359469144429,ENSG00000138160
ENSG00000271601,9.37184966746887,ENSG00000271601
ENSG00000185585,-9.45972441602408,ENSG00000185585
ENSG00000198732,9.79000623648768,ENSG00000198732
ENSG00000266714,2.03160537747186,ENSG00000266714
ENSG00000175592,2.45041811438552,ENSG00000175592
ENSG00000177106,1.38596032000218,ENSG00000177106
ENSG00000101945,-2.04722179011973,ENSG00000101945
ENSG00000003436,1.78599577326405,ENSG00000003436
ENSG00000164045,-4.56028416940315,ENSG00000164045
ENSG00000196730,9.35442640195508,ENSG00000196730
ENSG00000162981,1.95516679937724,ENSG00000162981
ENSG00000164111,-1.35021372079552,ENSG00000164111
ENSG00000170324,9.30685967031227,ENSG00000170324
ENSG00000186871,-6.35937244366793,ENSG00000186871
ENSG00000172244,-9.13874232221902,ENSG00000172244
ENSG00000142552,-9.55044702190729,ENSG00000142552
ENSG00000012822,1.66508080831609,ENSG00000012822
ENSG00000164237,1.30576474335841,ENSG00000164237
ENSG00000137135,-3.65000147572796,ENSG00000137135
ENSG00000135486,-1.4089238486842,ENSG00000135486
ENSG00000265972,1.56871078407596,ENSG00000265972
ENSG00000167291,-1.42469822264084,ENSG00000167291
ENSG00000156127,1.60273665508652,ENSG00000156127
ENSG00000130684,2.22859949602571,ENSG00000130684
ENSG00000132967,-2.23950957464356,ENSG00000132967
ENSG00000170835,4.14888392828423,ENSG00000170835
ENSG00000213398,4.86914708419016,ENSG00000213398
ENSG00000197451,-1.27070497694086,ENSG00000197451
ENSG00000197299,-5.67096706687982,ENSG00000197299
ENSG00000196550,-4.58364671657965,ENSG00000196550
ENSG00000066735,-2.56972377745988,ENSG00000066735
ENSG00000174151,2.10724762560773,ENSG00000174151
ENSG00000096433,-1.33494581616892,ENSG00000096433
ENSG00000130816,-1.30227674284831,ENSG00000130816
ENSG00000184992,-1.34197776961063,ENSG00000184992
ENSG00000087494,9.03064106012179,ENSG00000087494
ENSG00000135362,-9.58813956671605,ENSG00000135362
ENSG00000135045,-3.14856260403714,ENSG00000135045
ENSG00000156970,-5.37998083709469,ENSG00000156970
ENSG00000196584,-5.89373856842184,ENSG00000196584
ENSG00000149136,-1.31352041819022,ENSG00000149136
ENSG00000141556,-1.38664240775123,ENSG00000141556
ENSG00000169684,-2.49830831702618,ENSG00000169684
ENSG00000171951,9.00953742190112,ENSG00000171951
ENSG00000132819,-1.50993720219309,ENSG00000132819
ENSG00000103187,-1.48383588501916,ENSG00000103187
ENSG00000162909,1.49225809943867,ENSG00000162909
ENSG00000168872,-2.06659990950141,ENSG00000168872
ENSG00000270021,8.91131203317129,ENSG00000270021
ENSG00000184205,1.44344295173911,ENSG00000184205
ENSG00000177943,2.14552313974131,ENSG00000177943
ENSG00000214796,-1.96963310869789,ENSG00000214796
ENSG00000146674,1.86074869951507,ENSG00000146674
ENSG00000242114,-1.94130809326837,ENSG00000242114
ENSG00000165480,-5.54887309887268,ENSG00000165480
ENSG00000147883,2.0315523451342,ENSG00000147883
ENSG00000109099,1.43547134387068,ENSG00000109099
ENSG00000108551,1.32537541724305,ENSG00000108551
ENSG00000004777,-1.7797907270889,ENSG00000004777
ENSG00000273983,-3.23203814436746,ENSG00000273983
ENSG00000100206,-9.08569803152922,ENSG00000100206
ENSG00000172731,-1.9540649324059,ENSG00000172731
ENSG00000013364,1.5134586523037,ENSG00000013364
ENSG00000126246,-3.43300305595128,ENSG00000126246
ENSG00000117650,-4.6501676127072,ENSG00000117650
ENSG00000151503,-2.56070599219282,ENSG00000151503
ENSG00000103154,-6.14626814715395,ENSG00000103154
ENSG00000079616,-1.37750189817842,ENSG00000079616
ENSG00000163346,1.3941738823967,ENSG00000163346
ENSG00000129173,-3.98475889708303,ENSG00000129173
ENSG00000167754,8.9452058197521,ENSG00000167754
ENSG00000181938,-2.49383099483224,ENSG00000181938
ENSG00000171792,-1.66301946671205,ENSG00000171792
ENSG00000101220,-1.5908160811295,ENSG00000101220
ENSG00000189403,-1.6960362088936,ENSG00000189403
ENSG00000092036,-1.68775530264963,ENSG00000092036
ENSG00000257167,-4.90624580650607,ENSG00000257167
ENSG00000131477,-8.77828298925622,ENSG00000131477
ENSG00000175318,8.76994317318452,ENSG00000175318
ENSG00000023902,-3.2186517783818,ENSG00000023902
ENSG00000270277,8.72233299958451,ENSG00000270277
ENSG00000153048,-1.46095377711835,ENSG00000153048
ENSG00000109321,1.49029795119185,ENSG00000109321
ENSG00000135679,2.23108390741592,ENSG00000135679
ENSG00000277639,4.82033970886706,ENSG00000277639
ENSG00000026103,2.89600952913512,ENSG00000026103
ENSG00000157514,1.34102878486947,ENSG00000157514
ENSG00000182379,-2.71261475759766,ENSG00000182379
ENSG00000167767,1.48485270292086,ENSG00000167767
ENSG00000104147,-5.66686406456707,ENSG00000104147
ENSG00000065618,8.72708285911892,ENSG00000065618
ENSG00000188176,-2.96629799667704,ENSG00000188176
ENSG00000187642,8.74683811171537,ENSG00000187642
ENSG00000029993,-1.35356667237293,ENSG00000029993
ENSG00000167747,-1.43688933713573,ENSG00000167747
ENSG00000100316,-1.25938109126444,ENSG00000100316
ENSG00000107902,-2.00145938194533,ENSG00000107902
ENSG00000175305,-6.5125633134135,ENSG00000175305
ENSG00000178826,8.65919436571269,ENSG00000178826
ENSG00000113810,-2.06406939081215,ENSG00000113810
ENSG00000124713,-8.55805070025241,ENSG00000124713
ENSG00000132780,-1.87520622811366,ENSG00000132780
ENSG00000178199,8.64211896700874,ENSG00000178199
ENSG00000090924,-1.57995240400809,ENSG00000090924
ENSG00000168913,-8.98434638352017,ENSG00000168913
ENSG00000132182,-1.24952537247042,ENSG00000132182
ENSG00000232600,8.55987599819867,ENSG00000232600
ENSG00000176974,-1.29806786726124,ENSG00000176974
ENSG00000075234,-1.95299104052496,ENSG00000075234
ENSG00000237512,9.15906936867032,ENSG00000237512
ENSG00000138834,1.42935347804201,ENSG00000138834
ENSG00000183128,8.65581047751509,ENSG00000183128
ENSG00000141401,-2.32396417719739,ENSG00000141401
ENSG00000105202,-1.27828448745808,ENSG00000105202
ENSG00000146856,8.74239822940151,ENSG00000146856
ENSG00000007264,-1.83991138525236,ENSG00000007264
ENSG00000139438,-2.1041624461987,ENSG00000139438
ENSG00000165804,1.38931286284584,ENSG00000165804
ENSG00000169258,-1.49720276439052,ENSG00000169258
ENSG00000148180,1.2838961127303,ENSG00000148180
ENSG00000107796,3.4581137016496,ENSG00000107796
ENSG00000139289,1.44169290113223,ENSG00000139289
ENSG00000188610,-5.02706057772104,ENSG00000188610
ENSG00000013588,1.20580560380085,ENSG00000013588
ENSG00000204536,-1.97273183895762,ENSG00000204536
ENSG00000123374,-1.40475778312376,ENSG00000123374
ENSG00000197061,-8.49242493250621,ENSG00000197061
ENSG00000266903,8.75190751734844,ENSG00000266903
ENSG00000105341,-1.51747082704194,ENSG00000105341
ENSG00000096060,-2.27482664712592,ENSG00000096060
ENSG00000138031,-1.48152538696266,ENSG00000138031
ENSG00000149328,-2.33303422507648,ENSG00000149328
ENSG00000141639,2.09593019413914,ENSG00000141639
ENSG00000135932,2.31592246104365,ENSG00000135932
ENSG00000185361,-2.52647790155187,ENSG00000185361
ENSG00000236778,8.36625444697479,ENSG00000236778
ENSG00000275993,1.32739535997485,ENSG00000275993
ENSG00000186603,-1.6483227316127,ENSG00000186603
ENSG00000107984,1.35382559489186,ENSG00000107984
ENSG00000133315,-1.62557314244575,ENSG00000133315
ENSG00000136938,-1.1618234016666,ENSG00000136938
ENSG00000227199,-8.38645893631487,ENSG00000227199
ENSG00000135346,2.52065595843898,ENSG00000135346
ENSG00000179023,8.2452067417835,ENSG00000179023
ENSG00000244701,8.40653763960328,ENSG00000244701
ENSG00000087088,1.2776623293152,ENSG00000087088
ENSG00000073670,-2.97802199940479,ENSG00000073670
ENSG00000256663,-5.09497837493605,ENSG00000256663
ENSG00000196337,8.22146846915018,ENSG00000196337
ENSG00000266028,-1.32488096843375,ENSG00000266028
ENSG00000128394,-8.21108592500181,ENSG00000128394
ENSG00000273009,8.24845544409166,ENSG00000273009
ENSG00000154920,-4.03175842296016,ENSG00000154920
ENSG00000157557,1.23771669636233,ENSG00000157557
ENSG00000132879,1.5171607791621,ENSG00000132879
ENSG00000160888,1.53904377472075,ENSG00000160888
ENSG00000173334,1.17587689186135,ENSG00000173334
ENSG00000124216,-2.25684874025408,ENSG00000124216
ENSG00000165244,-4.44853992681509,ENSG00000165244
ENSG00000160298,-1.89853941363163,ENSG00000160298
ENSG00000204054,1.19509558129661,ENSG00000204054
ENSG00000136811,-1.25117482398817,ENSG00000136811
ENSG00000167608,1.33335742442842,ENSG00000167608
ENSG00000126215,-1.39206130734575,ENSG00000126215
ENSG00000203812,1.34208396952981,ENSG00000203812
ENSG00000250764,8.25900098627688,ENSG00000250764
ENSG00000012048,-3.11304647777236,ENSG00000012048
ENSG00000239911,-8.19848660552479,ENSG00000239911
ENSG00000164197,8.16865238952058,ENSG00000164197
ENSG00000162430,-1.4317640634153,ENSG00000162430
ENSG00000168268,-1.28953681756684,ENSG00000168268
ENSG00000250899,-4.28991383563137,ENSG00000250899
ENSG00000143515,1.60462381787498,ENSG00000143515
ENSG00000169607,-5.47573086642491,ENSG00000169607
ENSG00000146278,1.45567962148574,ENSG00000146278
ENSG00000186226,8.10122437827338,ENSG00000186226
ENSG00000258788,8.22149594198127,ENSG00000258788
ENSG00000272196,1.32838954118511,ENSG00000272196
ENSG00000148400,1.15274411865266,ENSG00000148400
ENSG00000178031,8.03297543122783,ENSG00000178031
ENSG00000139625,1.89016571008675,ENSG00000139625
ENSG00000168476,-1.44620098418376,ENSG00000168476
ENSG00000281453,8.26873906058035,ENSG00000281453
ENSG00000278919,3.27004540183893,ENSG00000278919
ENSG00000228716,-1.42010375230047,ENSG00000228716
ENSG00000259529,2.01907300326336,ENSG00000259529
ENSG00000102384,-4.48803121848088,ENSG00000102384
ENSG00000261373,-1.41883366099349,ENSG00000261373
ENSG00000270647,-1.15439080479195,ENSG00000270647
ENSG00000272144,8.17539073128093,ENSG00000272144
ENSG00000078237,1.99129865610726,ENSG00000078237
ENSG00000162073,-1.62069389157303,ENSG00000162073
ENSG00000080986,-5.32882333525331,ENSG00000080986
ENSG00000258376,8.13724270329376,ENSG00000258376
ENSG00000183763,-3.85536408779693,ENSG00000183763
ENSG00000158828,1.24337481820744,ENSG00000158828
ENSG00000179954,8.14930399060558,ENSG00000179954
ENSG00000179913,-2.2154592004099,ENSG00000179913
ENSG00000095319,-1.10706008381792,ENSG00000095319
ENSG00000197905,-1.7252897553775,ENSG00000197905
ENSG00000185479,8.57250559901127,ENSG00000185479
ENSG00000268812,8.3009033157595,ENSG00000268812
ENSG00000102007,-1.23565006027383,ENSG00000102007
ENSG00000154767,1.16419665606533,ENSG00000154767
ENSG00000115318,-4.05935998405126,ENSG00000115318
ENSG00000280046,2.8978192557951,ENSG00000280046
ENSG00000213551,-1.70562491258421,ENSG00000213551
ENSG00000133639,1.44133973479524,ENSG00000133639
ENSG00000270504,-8.27756762228952,ENSG00000270504
ENSG00000155252,1.22271979983114,ENSG00000155252
ENSG00000244474,8.32653728210005,ENSG00000244474
ENSG00000100987,8.07499556321849,ENSG00000100987
ENSG00000198517,1.19052992558121,ENSG00000198517
ENSG00000167615,1.35465214274625,ENSG00000167615
ENSG00000130558,-1.12119889163387,ENSG00000130558
ENSG00000169750,-1.60916166382996,ENSG00000169750
ENSG00000176619,-1.13319007717596,ENSG00000176619
ENSG00000166780,1.23889872021031,ENSG00000166780
ENSG00000117461,1.39890984420342,ENSG00000117461
ENSG00000236924,7.84024671578671,ENSG00000236924
ENSG00000094916,-1.47652208152075,ENSG00000094916
ENSG00000227051,1.39991075085495,ENSG00000227051
ENSG00000204282,3.70583922945582,ENSG00000204282
ENSG00000142178,1.19897020811354,ENSG00000142178
ENSG00000111897,1.73928428815304,ENSG00000111897
ENSG00000125450,-1.19281784984508,ENSG00000125450
ENSG00000227953,4.55324981194362,ENSG00000227953
ENSG00000125319,-3.6838866653834,ENSG00000125319
ENSG00000167632,-1.28222541598857,ENSG00000167632
ENSG00000167325,-1.903174836359,ENSG00000167325
ENSG00000226849,7.99554845497516,ENSG00000226849
ENSG00000261334,8.17337789734432,ENSG00000261334
ENSG00000266910,7.90126078899211,ENSG00000266910
ENSG00000072182,7.91455278563608,ENSG00000072182
ENSG00000163220,1.318274996773,ENSG00000163220
ENSG00000166848,1.15370526484107,ENSG00000166848
ENSG00000272702,-6.42401192941068,ENSG00000272702
ENSG00000167685,-1.2655821073121,ENSG00000167685
ENSG00000274641,-4.48359475046288,ENSG00000274641
ENSG00000130635,-1.304881021797,ENSG00000130635
ENSG00000112414,1.68742273896707,ENSG00000112414
ENSG00000131378,2.0316845493121,ENSG00000131378
ENSG00000238287,8.03627928092601,ENSG00000238287
ENSG00000183018,2.30219874209997,ENSG00000183018
ENSG00000136888,1.17423668488725,ENSG00000136888
ENSG00000075643,-1.7809333526753,ENSG00000075643
ENSG00000137054,-1.74733214903488,ENSG00000137054
ENSG00000147155,-1.54145490176132,ENSG00000147155
ENSG00000139618,-5.32900280588294,ENSG00000139618
ENSG00000167992,4.93481362284386,ENSG00000167992
ENSG00000260647,7.79337056921826,ENSG00000260647
ENSG00000147573,5.13592657968017,ENSG00000147573
ENSG00000002822,-1.30095152548217,ENSG00000002822
ENSG00000170089,-1.2944592582544,ENSG00000170089
ENSG00000174307,1.14762951277977,ENSG00000174307
ENSG00000222009,5.03571710463877,ENSG00000222009
ENSG00000184678,1.02450886553651,ENSG00000184678
ENSG00000198055,-1.28814111582444,ENSG00000198055
ENSG00000118242,1.13299027964189,ENSG00000118242
ENSG00000100092,-1.63667193082162,ENSG00000100092
ENSG00000070961,1.6191272664895,ENSG00000070961
ENSG00000168209,1.18812912686617,ENSG00000168209
