logFC,ensid
ENSG00000108055,-0.7514759408346,ENSG00000108055
ENSG00000095637,1.70691302628625,ENSG00000095637
ENSG00000137193,-1.35176167669621,ENSG00000137193
ENSG00000172738,1.71756267757369,ENSG00000172738
ENSG00000171320,-1.04723399181793,ENSG00000171320
ENSG00000174791,1.0754378248923,ENSG00000174791
ENSG00000215182,6.11078247228469,ENSG00000215182
ENSG00000121621,-0.848734104659504,ENSG00000121621
ENSG00000166225,1.88753845786523,ENSG00000166225
ENSG00000156711,1.20559430805061,ENSG00000156711
ENSG00000243811,2.4072692799144,ENSG00000243811
ENSG00000180287,1.40784768895747,ENSG00000180287
ENSG00000267106,1.35346034003292,ENSG00000267106
ENSG00000163950,-0.977130491309534,ENSG00000163950
ENSG00000154822,1.28600236860034,ENSG00000154822
ENSG00000182749,1.14429319011662,ENSG00000182749
ENSG00000237989,2.34473550644038,ENSG00000237989
ENSG00000196843,-1.74730982485577,ENSG00000196843
ENSG00000144354,-1.02386847299948,ENSG00000144354
ENSG00000188486,-0.887505532117229,ENSG00000188486
ENSG00000161714,0.831451367555701,ENSG00000161714
ENSG00000143344,1.04826080603853,ENSG00000143344
ENSG00000181472,-0.956380296072845,ENSG00000181472
ENSG00000136531,2.52882512757216,ENSG00000136531
ENSG00000138180,-0.785811778747062,ENSG00000138180
ENSG00000166130,0.810188440069475,ENSG00000166130
ENSG00000172292,0.729327135108235,ENSG00000172292
ENSG00000085840,-0.970147247865842,ENSG00000085840
ENSG00000258289,-0.936942144183525,ENSG00000258289
ENSG00000236548,-5.96236500143667,ENSG00000236548
ENSG00000163050,0.848711447547779,ENSG00000163050
ENSG00000143816,1.10619920478499,ENSG00000143816
ENSG00000164649,-0.758371235374644,ENSG00000164649
ENSG00000129534,-0.785385615858141,ENSG00000129534
ENSG00000237781,3.35676093094072,ENSG00000237781
ENSG00000122861,0.768186881518392,ENSG00000122861
ENSG00000121152,-0.904912320096986,ENSG00000121152
ENSG00000258653,-3.09698720437581,ENSG00000258653
ENSG00000188993,2.44048065734003,ENSG00000188993
ENSG00000198728,0.898440338637462,ENSG00000198728
ENSG00000261557,-6.58342770210265,ENSG00000261557
ENSG00000188186,1.16786968324616,ENSG00000188186
ENSG00000117650,-0.783721469494451,ENSG00000117650
ENSG00000159212,6.21711776442251,ENSG00000159212
ENSG00000104369,-1.09824400905631,ENSG00000104369
ENSG00000162490,5.98397913384114,ENSG00000162490
ENSG00000156574,5.98397680987025,ENSG00000156574
ENSG00000164211,0.753650214002332,ENSG00000164211
ENSG00000164379,-2.67773873942713,ENSG00000164379
ENSG00000178999,-0.939459788965685,ENSG00000178999
ENSG00000105519,1.81081630062938,ENSG00000105519
ENSG00000159202,-1.40493802075316,ENSG00000159202
ENSG00000160007,-0.76356549058249,ENSG00000160007
ENSG00000054392,1.24684838714946,ENSG00000054392
ENSG00000060749,-0.76625199580737,ENSG00000060749
ENSG00000196209,1.3688978934024,ENSG00000196209
ENSG00000237978,3.1053312761621,ENSG00000237978
ENSG00000178295,-1.86464056711308,ENSG00000178295
ENSG00000213918,1.68402115543514,ENSG00000213918
ENSG00000138398,-0.832245432734584,ENSG00000138398
ENSG00000177508,-1.16436859555473,ENSG00000177508
ENSG00000247853,2.81453517094786,ENSG00000247853
ENSG00000042445,0.793485766444561,ENSG00000042445
ENSG00000164342,0.954203443837167,ENSG00000164342
ENSG00000003056,-1.09259589191853,ENSG00000003056
ENSG00000068745,0.870225884836741,ENSG00000068745
ENSG00000135678,-1.68818955429026,ENSG00000135678
ENSG00000123364,1.1376330941165,ENSG00000123364
ENSG00000139354,-1.10321451665366,ENSG00000139354
ENSG00000180871,5.92041501962701,ENSG00000180871
ENSG00000090238,1.3288798749419,ENSG00000090238
ENSG00000198416,1.22873313888495,ENSG00000198416
ENSG00000279010,1.13038102887027,ENSG00000279010
ENSG00000134318,-0.738744216736941,ENSG00000134318
ENSG00000172845,-0.716437155599425,ENSG00000172845
ENSG00000279267,1.52459663535339,ENSG00000279267
ENSG00000100033,1.42561154174778,ENSG00000100033
ENSG00000137310,-0.870839534497686,ENSG00000137310
ENSG00000126351,-1.33009995666149,ENSG00000126351
ENSG00000105287,0.807369833839195,ENSG00000105287
ENSG00000047346,1.11359997599886,ENSG00000047346
ENSG00000198753,1.22509964385424,ENSG00000198753
ENSG00000133624,1.09347772244492,ENSG00000133624
ENSG00000143194,5.97858731618959,ENSG00000143194
ENSG00000118193,-0.71991774460014,ENSG00000118193
ENSG00000135476,-0.880979013164981,ENSG00000135476
ENSG00000198901,-0.702370004324262,ENSG00000198901
ENSG00000268621,1.29348111926454,ENSG00000268621
ENSG00000178718,-1.37516403509521,ENSG00000178718
ENSG00000163428,-0.700626765326044,ENSG00000163428
ENSG00000104267,1.04453312694092,ENSG00000104267
ENSG00000116717,1.39040560944856,ENSG00000116717
ENSG00000124145,0.700949380413168,ENSG00000124145
ENSG00000258733,2.33549985757104,ENSG00000258733
ENSG00000170540,-0.732773976820574,ENSG00000170540
ENSG00000172379,1.31323024145722,ENSG00000172379
ENSG00000256325,2.98744938771712,ENSG00000256325
ENSG00000197771,-0.679053885324763,ENSG00000197771
ENSG00000204388,-0.705356095828874,ENSG00000204388
ENSG00000115183,0.702395680476942,ENSG00000115183
ENSG00000120802,-0.723344520584488,ENSG00000120802
ENSG00000138182,-0.720648981761302,ENSG00000138182
ENSG00000137831,-0.875886335122852,ENSG00000137831
ENSG00000213793,-2.90827864746645,ENSG00000213793
ENSG00000117010,-2.08506407513938,ENSG00000117010
ENSG00000188916,3.24276770296627,ENSG00000188916
ENSG00000120539,-0.785825653476689,ENSG00000120539
ENSG00000278948,0.943422416206777,ENSG00000278948
ENSG00000171241,-0.81642817105578,ENSG00000171241
ENSG00000225511,2.60109298504635,ENSG00000225511
ENSG00000164045,-0.997884559916183,ENSG00000164045
ENSG00000266850,5.84998004611177,ENSG00000266850
ENSG00000125726,0.802772642938246,ENSG00000125726
ENSG00000137801,-0.705832231056714,ENSG00000137801
ENSG00000181016,1.76166203996022,ENSG00000181016
ENSG00000115457,2.04669993820282,ENSG00000115457
ENSG00000273604,-1.03779312420362,ENSG00000273604
ENSG00000063660,0.833769391614751,ENSG00000063660
ENSG00000154359,-0.833566034916416,ENSG00000154359
ENSG00000180155,2.44705535381253,ENSG00000180155
ENSG00000066427,0.983921053588311,ENSG00000066427
ENSG00000163915,2.26788708689306,ENSG00000163915
ENSG00000151229,1.03872575429037,ENSG00000151229
ENSG00000143815,-0.680492941476863,ENSG00000143815
ENSG00000095002,-0.779773899685025,ENSG00000095002
ENSG00000226965,2.39254460402248,ENSG00000226965
ENSG00000125735,1.26975881547027,ENSG00000125735
ENSG00000180105,2.11471794111738,ENSG00000180105
ENSG00000264672,2.63050076366362,ENSG00000264672
ENSG00000133135,1.70926210189529,ENSG00000133135
ENSG00000106462,-0.704321649006032,ENSG00000106462
ENSG00000175745,-1.17736296141875,ENSG00000175745
ENSG00000004660,-1.15122579318487,ENSG00000004660
ENSG00000164105,-0.954034323272669,ENSG00000164105
ENSG00000128944,-0.858440435462766,ENSG00000128944
ENSG00000171346,0.925630232752948,ENSG00000171346
ENSG00000137331,0.660163357461605,ENSG00000137331
ENSG00000161642,1.15044769466878,ENSG00000161642
