logFC,ensid
ENSG00000115129,2.71125855933738,ENSG00000115129
ENSG00000048392,2.80367168182585,ENSG00000048392
ENSG00000090776,2.70098017557995,ENSG00000090776
ENSG00000204666,10.8000076353879,ENSG00000204666
ENSG00000066279,-3.72204887201907,ENSG00000066279
ENSG00000197852,3.42558097084078,ENSG00000197852
ENSG00000137975,10.6444023800624,ENSG00000137975
ENSG00000177098,5.61134197724398,ENSG00000177098
ENSG00000225101,10.7255415120919,ENSG00000225101
ENSG00000175274,3.06738898529582,ENSG00000175274
ENSG00000282988,4.52605457388351,ENSG00000282988
ENSG00000229951,5.87241806973256,ENSG00000229951
ENSG00000156804,3.13295367549728,ENSG00000156804
ENSG00000139269,-4.22391227854143,ENSG00000139269
ENSG00000173535,4.54242269204666,ENSG00000173535
ENSG00000024526,-3.61457670788734,ENSG00000024526
ENSG00000233030,5.68852383760879,ENSG00000233030
ENSG00000198074,4.98419303615169,ENSG00000198074
ENSG00000110169,4.40940044501052,ENSG00000110169
ENSG00000134690,-3.133376957933,ENSG00000134690
ENSG00000125657,3.56043159260867,ENSG00000125657
ENSG00000154639,5.75090592597242,ENSG00000154639
ENSG00000221878,7.52723469900956,ENSG00000221878
ENSG00000272196,3.52381325340769,ENSG00000272196
ENSG00000132819,2.98825799107712,ENSG00000132819
ENSG00000203812,3.48935208800808,ENSG00000203812
ENSG00000168672,3.73479051142509,ENSG00000168672
ENSG00000072195,-2.67435482709853,ENSG00000072195
ENSG00000172508,5.38399363735171,ENSG00000172508
ENSG00000078237,2.47091488504376,ENSG00000078237
ENSG00000088325,-2.60093791303445,ENSG00000088325
ENSG00000138271,6.20074668371253,ENSG00000138271
ENSG00000270276,3.7434309296861,ENSG00000270276
ENSG00000248167,10.2739260740058,ENSG00000248167
ENSG00000242732,2.76945946027636,ENSG00000242732
ENSG00000132274,2.36659703781007,ENSG00000132274
ENSG00000167992,3.91258071717534,ENSG00000167992
ENSG00000156970,-3.75360078275994,ENSG00000156970
ENSG00000138160,-2.77275349356815,ENSG00000138160
ENSG00000148773,-2.97126743992244,ENSG00000148773
ENSG00000246130,10.0942300728094,ENSG00000246130
ENSG00000198901,-2.61215643809082,ENSG00000198901
ENSG00000090539,4.79173112341109,ENSG00000090539
ENSG00000271926,4.8352631634306,ENSG00000271926
ENSG00000095203,3.69524469183132,ENSG00000095203
ENSG00000126787,-3.01415984844839,ENSG00000126787
ENSG00000164778,6.73557884457967,ENSG00000164778
ENSG00000187013,4.79924742881293,ENSG00000187013
ENSG00000169679,-3.18651390493231,ENSG00000169679
ENSG00000117724,-2.71419401339096,ENSG00000117724
ENSG00000010030,5.0387574567198,ENSG00000010030
ENSG00000183114,4.10308385131663,ENSG00000183114
ENSG00000177076,5.02468536654362,ENSG00000177076
ENSG00000272081,4.6181600427553,ENSG00000272081
ENSG00000103044,3.48543155717813,ENSG00000103044
ENSG00000184363,-6.72400401977356,ENSG00000184363
ENSG00000087085,4.56704809651108,ENSG00000087085
ENSG00000145491,9.83701949010639,ENSG00000145491
ENSG00000060140,4.21435750826674,ENSG00000060140
ENSG00000188916,3.95814431549011,ENSG00000188916
ENSG00000184371,2.27494619967263,ENSG00000184371
ENSG00000266680,3.96087832545818,ENSG00000266680
ENSG00000224294,9.80444054704029,ENSG00000224294
ENSG00000256092,4.10677703466618,ENSG00000256092
ENSG00000273729,3.93922404753697,ENSG00000273729
ENSG00000258777,4.14891783704949,ENSG00000258777
ENSG00000177675,6.05031776650138,ENSG00000177675
ENSG00000115008,3.93764992530369,ENSG00000115008
ENSG00000260000,3.88171248415392,ENSG00000260000
ENSG00000182463,-3.7889471655244,ENSG00000182463
ENSG00000278828,4.98442363272319,ENSG00000278828
ENSG00000138778,-3.38311490518253,ENSG00000138778
ENSG00000140682,-2.18857131806948,ENSG00000140682
ENSG00000123485,-3.16028929352023,ENSG00000123485
ENSG00000216775,3.07752538092222,ENSG00000216775
ENSG00000124593,2.9738336265771,ENSG00000124593
ENSG00000278041,5.32650848350599,ENSG00000278041
ENSG00000138166,2.36988130229741,ENSG00000138166
ENSG00000188486,-2.28833186849663,ENSG00000188486
ENSG00000172890,2.20263986899674,ENSG00000172890
ENSG00000095397,2.87023717294996,ENSG00000095397
ENSG00000174586,6.93833045632543,ENSG00000174586
ENSG00000188933,5.05670057297525,ENSG00000188933
ENSG00000234546,3.95541047677138,ENSG00000234546
