logFC,ensid
ENSG00000105327,1.73004910662367,ENSG00000105327
ENSG00000239732,2.42795091844381,ENSG00000239732
ENSG00000279207,-1.55348699596837,ENSG00000279207
ENSG00000054611,-1.31467579376477,ENSG00000054611
ENSG00000230701,2.13012103169006,ENSG00000230701
ENSG00000146063,1.20738340966269,ENSG00000146063
ENSG00000166923,1.37645202054565,ENSG00000166923
ENSG00000100442,-1.09618377935786,ENSG00000100442
ENSG00000205488,-6.72534458982195,ENSG00000205488
ENSG00000157087,-6.77484272169943,ENSG00000157087
ENSG00000261534,-1.61640821815275,ENSG00000261534
ENSG00000254783,2.40560111215397,ENSG00000254783
ENSG00000162065,-1.39921006347944,ENSG00000162065
ENSG00000101639,-1.08216093913772,ENSG00000101639
ENSG00000219438,-1.27491867449442,ENSG00000219438
ENSG00000063978,-1.59700435817668,ENSG00000063978
ENSG00000163507,-1.06231502527094,ENSG00000163507
ENSG00000112742,-1.21201246368563,ENSG00000112742
ENSG00000057657,1.5624274314239,ENSG00000057657
ENSG00000184961,1.93335893484621,ENSG00000184961
ENSG00000170382,-2.52863008134521,ENSG00000170382
ENSG00000168175,-1.19684871261088,ENSG00000168175
ENSG00000196550,-1.44397575432609,ENSG00000196550
ENSG00000100526,-1.20790156991772,ENSG00000100526
ENSG00000188167,1.51546174790081,ENSG00000188167
ENSG00000118900,1.16021819489779,ENSG00000118900
ENSG00000239218,3.2087966452537,ENSG00000239218
ENSG00000157456,-1.10212668612699,ENSG00000157456
ENSG00000227199,-2.27740034175518,ENSG00000227199
ENSG00000213390,-1.28243019270232,ENSG00000213390
ENSG00000102870,1.04167563688059,ENSG00000102870
ENSG00000101596,-1.04728892446474,ENSG00000101596
ENSG00000168140,1.67196029283529,ENSG00000168140
ENSG00000230071,1.86158708734463,ENSG00000230071
ENSG00000243279,-1.34871797954358,ENSG00000243279
ENSG00000258739,2.34457128869951,ENSG00000258739
ENSG00000258101,-2.43256604789402,ENSG00000258101
ENSG00000147465,6.58697227913105,ENSG00000147465
ENSG00000213253,6.58697229794218,ENSG00000213253
ENSG00000117724,-1.15816389160746,ENSG00000117724
ENSG00000106089,1.11670890720904,ENSG00000106089
ENSG00000126091,-1.47922861014188,ENSG00000126091
ENSG00000261611,-3.3806063496209,ENSG00000261611
ENSG00000163009,-1.90211714341687,ENSG00000163009
ENSG00000135407,1.27479151118814,ENSG00000135407
ENSG00000279821,-1.84761253035498,ENSG00000279821
ENSG00000042980,-2.16717700952854,ENSG00000042980
ENSG00000104824,-1.14714079966555,ENSG00000104824
ENSG00000179532,-1.69293003622575,ENSG00000179532
ENSG00000114654,-2.08751574778655,ENSG00000114654
ENSG00000076003,-1.05676945649713,ENSG00000076003
ENSG00000180198,1.04851072446863,ENSG00000180198
ENSG00000057663,-1.11971375542078,ENSG00000057663
ENSG00000134982,1.36434738976663,ENSG00000134982
ENSG00000160014,-1.05673715395471,ENSG00000160014
ENSG00000275888,-3.21529762220731,ENSG00000275888
ENSG00000253307,2.33851780350548,ENSG00000253307
ENSG00000100219,-1.27176797535862,ENSG00000100219
ENSG00000168398,-1.10208459072463,ENSG00000168398
ENSG00000260742,-2.4931079127413,ENSG00000260742
ENSG00000209082,1.52444059783405,ENSG00000209082
ENSG00000236008,1.92156918306712,ENSG00000236008
ENSG00000136997,-3.87287435139548,ENSG00000136997
ENSG00000135870,1.23270616917241,ENSG00000135870
ENSG00000030304,6.52356810978435,ENSG00000030304
ENSG00000262663,2.22853365014722,ENSG00000262663
ENSG00000279632,2.76970660175552,ENSG00000279632
ENSG00000103540,-1.07465426171773,ENSG00000103540
ENSG00000100101,2.56120867832423,ENSG00000100101
ENSG00000279631,-2.36961983690847,ENSG00000279631
ENSG00000238260,-6.55877485172689,ENSG00000238260
ENSG00000184489,-2.68104584698585,ENSG00000184489
ENSG00000126500,-2.18858928355739,ENSG00000126500
ENSG00000114107,-1.24806107661157,ENSG00000114107
ENSG00000142611,-1.59827782475087,ENSG00000142611
ENSG00000187833,-3.53721350787384,ENSG00000187833
ENSG00000183479,-1.86928599604923,ENSG00000183479
ENSG00000109805,-1.0352301287914,ENSG00000109805
ENSG00000119922,1.53223824859839,ENSG00000119922
ENSG00000139178,-1.56365209172802,ENSG00000139178
ENSG00000139734,-1.04826158071998,ENSG00000139734
ENSG00000138623,1.15348126359482,ENSG00000138623
ENSG00000151466,-1.18410301003968,ENSG00000151466
ENSG00000130749,1.23485369869918,ENSG00000130749
ENSG00000244945,2.9789611102835,ENSG00000244945
ENSG00000232324,6.46784201273186,ENSG00000232324
ENSG00000239195,-3.09223031724462,ENSG00000239195
ENSG00000261730,1.82725848339363,ENSG00000261730
ENSG00000122861,1.04757385886638,ENSG00000122861
ENSG00000229808,2.31779439136901,ENSG00000229808
ENSG00000214407,2.10137339388067,ENSG00000214407
ENSG00000206527,-1.0041744751115,ENSG00000206527
ENSG00000231607,-1.69972900114139,ENSG00000231607
ENSG00000280152,1.75953623215956,ENSG00000280152
ENSG00000163535,-1.17275352956507,ENSG00000163535
ENSG00000068784,-1.14478963547081,ENSG00000068784
ENSG00000187229,1.66777949677445,ENSG00000187229
ENSG00000244649,-1.8683004173824,ENSG00000244649
ENSG00000173546,2.24498096316237,ENSG00000173546
ENSG00000239264,1.53454405138532,ENSG00000239264
ENSG00000272297,-4.01124996093463,ENSG00000272297
ENSG00000181016,2.24659124791736,ENSG00000181016
ENSG00000002549,-1.19429344514611,ENSG00000002549
ENSG00000083123,-1.21105043185756,ENSG00000083123
ENSG00000101825,-1.91448086831266,ENSG00000101825
ENSG00000092929,1.82948630070271,ENSG00000092929
ENSG00000130766,1.20779122226065,ENSG00000130766
ENSG00000146918,-1.03445085687196,ENSG00000146918
ENSG00000181026,0.985900638096532,ENSG00000181026
ENSG00000155640,1.13090136883914,ENSG00000155640
ENSG00000152404,-1.43852885705795,ENSG00000152404
ENSG00000165588,-6.41260951943328,ENSG00000165588
ENSG00000176563,-6.41260936522431,ENSG00000176563
ENSG00000255568,-2.57126923588188,ENSG00000255568
ENSG00000138592,-0.995196475691244,ENSG00000138592
ENSG00000241697,-1.45312028955646,ENSG00000241697
ENSG00000189057,-1.25703831189251,ENSG00000189057
ENSG00000112855,0.970496666615032,ENSG00000112855
ENSG00000280102,2.33584577211305,ENSG00000280102
ENSG00000279191,1.54826799781672,ENSG00000279191
ENSG00000040275,-0.943466698180559,ENSG00000040275
ENSG00000278231,2.14738802552606,ENSG00000278231
ENSG00000273062,-6.42304305377136,ENSG00000273062
ENSG00000169439,-0.971105077162463,ENSG00000169439
ENSG00000243819,-1.82419364378136,ENSG00000243819
ENSG00000136010,-1.86019162489027,ENSG00000136010
ENSG00000116717,1.04441223557512,ENSG00000116717
ENSG00000058056,-0.978363650366834,ENSG00000058056
ENSG00000172901,2.15600098807746,ENSG00000172901
ENSG00000160191,-1.37400758639991,ENSG00000160191
ENSG00000162148,-2.23956026767086,ENSG00000162148
ENSG00000066777,-0.996876185915876,ENSG00000066777
ENSG00000197965,1.14199549617225,ENSG00000197965
ENSG00000138641,-1.05098591193159,ENSG00000138641
ENSG00000112118,-1.03841679772791,ENSG00000112118
ENSG00000125462,-2.57356547400298,ENSG00000125462
ENSG00000113763,-3.43785032409545,ENSG00000113763
ENSG00000143228,-1.02186184793591,ENSG00000143228
ENSG00000198517,-1.23451062063547,ENSG00000198517
ENSG00000135452,0.941812883935474,ENSG00000135452
ENSG00000180929,6.33799034987804,ENSG00000180929
ENSG00000167565,-1.28040830597489,ENSG00000167565
ENSG00000163808,-1.15141269801643,ENSG00000163808
ENSG00000236799,6.33429434788094,ENSG00000236799
ENSG00000277020,-6.33657097953964,ENSG00000277020
ENSG00000141469,1.32889219899013,ENSG00000141469
ENSG00000206337,-3.01231181321442,ENSG00000206337
ENSG00000186416,2.7604774212946,ENSG00000186416
ENSG00000230922,2.04176292100283,ENSG00000230922
ENSG00000165819,-1.09253553031398,ENSG00000165819
ENSG00000109674,-1.08448889889958,ENSG00000109674
ENSG00000162105,-1.12754837864019,ENSG00000162105
ENSG00000181444,1.92262829443951,ENSG00000181444
ENSG00000137812,-0.984660986612239,ENSG00000137812
ENSG00000055163,1.05986203825529,ENSG00000055163
ENSG00000263327,1.63249743855671,ENSG00000263327
ENSG00000072571,-1.14691544321451,ENSG00000072571
ENSG00000261625,1.15754426358043,ENSG00000261625
ENSG00000229994,-2.2404302869934,ENSG00000229994
ENSG00000226328,-1.45191439315459,ENSG00000226328
ENSG00000136111,-0.994160172870826,ENSG00000136111
ENSG00000115762,-1.09331703263451,ENSG00000115762
ENSG00000108061,-1.00637293357535,ENSG00000108061
ENSG00000257950,3.5201364230812,ENSG00000257950
ENSG00000116001,-1.16763150771875,ENSG00000116001
ENSG00000089876,-1.05067218393129,ENSG00000089876
ENSG00000185480,-1.16143629219679,ENSG00000185480
ENSG00000132394,-1.18059381818397,ENSG00000132394
ENSG00000004897,-1.01213154977698,ENSG00000004897
ENSG00000245025,1.62155771343906,ENSG00000245025
ENSG00000198901,-1.02001070894636,ENSG00000198901
ENSG00000237813,6.26650266154264,ENSG00000237813
ENSG00000185361,-1.18181010813971,ENSG00000185361
ENSG00000237857,1.76850030895884,ENSG00000237857
ENSG00000280383,1.96120759523238,ENSG00000280383
ENSG00000198826,-0.963734410164858,ENSG00000198826
ENSG00000171219,3.48380879874312,ENSG00000171219
ENSG00000090971,1.32878693562773,ENSG00000090971
ENSG00000273344,-1.46710877630752,ENSG00000273344
ENSG00000148926,1.51655739001464,ENSG00000148926
ENSG00000281881,1.47378748852823,ENSG00000281881
ENSG00000235288,4.60027907094652,ENSG00000235288
ENSG00000165807,2.20136570954351,ENSG00000165807
ENSG00000278949,2.26208798470772,ENSG00000278949
ENSG00000140044,1.16451396742694,ENSG00000140044
ENSG00000134900,-0.924849529832835,ENSG00000134900
ENSG00000073734,2.21497331325897,ENSG00000073734
ENSG00000148483,2.03227233942027,ENSG00000148483
ENSG00000271811,2.66823602519726,ENSG00000271811
ENSG00000164056,1.65282835019483,ENSG00000164056
ENSG00000014824,-1.03526107233829,ENSG00000014824
ENSG00000117616,1.31747001549907,ENSG00000117616
ENSG00000188191,-1.51947890068749,ENSG00000188191
ENSG00000228808,1.99356449375135,ENSG00000228808
ENSG00000275591,-1.61312326035939,ENSG00000275591
ENSG00000038210,-1.31392888967956,ENSG00000038210
ENSG00000136108,-1.18200027854165,ENSG00000136108
ENSG00000198597,-1.73768817773858,ENSG00000198597
ENSG00000198932,-1.61016607013418,ENSG00000198932
ENSG00000175054,-0.959713421669484,ENSG00000175054
ENSG00000104177,-1.43481960865067,ENSG00000104177
ENSG00000150779,-1.16118543302495,ENSG00000150779
ENSG00000277399,3.08824874972757,ENSG00000277399
ENSG00000177725,2.41906495082944,ENSG00000177725
ENSG00000269749,6.19529678413933,ENSG00000269749
ENSG00000260884,6.19529673907045,ENSG00000260884
ENSG00000075461,-0.904166087168312,ENSG00000075461
ENSG00000103723,-1.93997036161773,ENSG00000103723
ENSG00000134780,1.0203461966375,ENSG00000134780
ENSG00000130638,-0.903814898309622,ENSG00000130638
ENSG00000266844,2.36012237683958,ENSG00000266844
ENSG00000151135,-1.05788802394153,ENSG00000151135
ENSG00000279145,2.11361331888802,ENSG00000279145
ENSG00000205959,-2.91916136937078,ENSG00000205959
ENSG00000261438,1.70411562936292,ENSG00000261438
ENSG00000232434,1.58020898831528,ENSG00000232434
ENSG00000107651,-0.899942034155275,ENSG00000107651
ENSG00000178585,-1.10488020936536,ENSG00000178585
ENSG00000137507,1.63456058939644,ENSG00000137507
ENSG00000133858,-0.972843536151894,ENSG00000133858
ENSG00000227456,2.01481585685762,ENSG00000227456
ENSG00000076382,-1.04637924704129,ENSG00000076382
ENSG00000163235,1.05926527721194,ENSG00000163235
ENSG00000251023,-3.7755290715024,ENSG00000251023
ENSG00000107186,-0.96700987217408,ENSG00000107186
ENSG00000248596,-1.29838276932561,ENSG00000248596
ENSG00000143549,0.984930943864765,ENSG00000143549
ENSG00000226147,2.17804544238402,ENSG00000226147
ENSG00000279108,-3.25595389539539,ENSG00000279108
ENSG00000175189,-1.81832733559634,ENSG00000175189
ENSG00000185344,-1.02414348503093,ENSG00000185344
ENSG00000188610,-1.26951082378484,ENSG00000188610
ENSG00000267702,1.96426040654054,ENSG00000267702
ENSG00000122966,-1.04627241125977,ENSG00000122966
ENSG00000266897,2.2350754782019,ENSG00000266897
ENSG00000239197,3.01828222805829,ENSG00000239197
ENSG00000211643,3.72631996216048,ENSG00000211643
ENSG00000230074,-1.99354070388628,ENSG00000230074
ENSG00000273000,3.02963894122438,ENSG00000273000
ENSG00000054654,-0.944775857318622,ENSG00000054654
ENSG00000225614,-0.988758591289567,ENSG00000225614
ENSG00000131747,-0.944872933447348,ENSG00000131747
ENSG00000279348,-1.13043441543233,ENSG00000279348
ENSG00000225101,3.14693483226249,ENSG00000225101
ENSG00000101868,-1.08623354296659,ENSG00000101868
ENSG00000218891,1.22713918585744,ENSG00000218891
ENSG00000120889,0.852928949241852,ENSG00000120889
ENSG00000204569,0.903934551075182,ENSG00000204569
ENSG00000101447,-0.938455011604577,ENSG00000101447
ENSG00000188761,-2.71959226566573,ENSG00000188761
ENSG00000143398,0.878017525360941,ENSG00000143398
ENSG00000257607,2.98500804868454,ENSG00000257607
ENSG00000162688,-1.05317364589553,ENSG00000162688
ENSG00000273004,-1.93866214997279,ENSG00000273004
ENSG00000163701,1.52038572829996,ENSG00000163701
ENSG00000147251,-1.07591388740833,ENSG00000147251
ENSG00000106484,-0.875803204025346,ENSG00000106484
ENSG00000261560,1.77241786617124,ENSG00000261560
ENSG00000161800,-1.04252318254459,ENSG00000161800
ENSG00000104689,2.16865138652909,ENSG00000104689
ENSG00000213888,-1.58849978460646,ENSG00000213888
ENSG00000157654,-2.58689739517945,ENSG00000157654
ENSG00000279739,1.80036028487062,ENSG00000279739
ENSG00000131844,-0.889455159259411,ENSG00000131844
ENSG00000280294,-3.73819404506572,ENSG00000280294
ENSG00000142945,-0.975242903284107,ENSG00000142945
ENSG00000230882,1.69803307511595,ENSG00000230882
ENSG00000219891,-2.40419874858041,ENSG00000219891
ENSG00000174640,-1.53555719382003,ENSG00000174640
ENSG00000279041,1.42325965074556,ENSG00000279041
ENSG00000117632,-0.860801305732972,ENSG00000117632
ENSG00000158623,-0.918609401967506,ENSG00000158623
ENSG00000103423,0.889538979995305,ENSG00000103423
ENSG00000227879,-1.8996700510066,ENSG00000227879
ENSG00000268926,2.06252369583072,ENSG00000268926
ENSG00000273008,-2.39930503847739,ENSG00000273008
ENSG00000258984,-2.19394278596924,ENSG00000258984
ENSG00000104738,-0.870202792973712,ENSG00000104738
ENSG00000270039,1.06916475823943,ENSG00000270039
ENSG00000131389,1.37634477841851,ENSG00000131389
ENSG00000271853,1.90055103152134,ENSG00000271853
ENSG00000125827,-0.865628743380232,ENSG00000125827
ENSG00000136504,0.910343536279915,ENSG00000136504
ENSG00000244560,-2.2615506780526,ENSG00000244560
ENSG00000254550,3.65469371724138,ENSG00000254550
ENSG00000163071,1.43811176298499,ENSG00000163071
ENSG00000250081,1.99741841502538,ENSG00000250081
ENSG00000101412,-1.00207114810502,ENSG00000101412
ENSG00000124302,-2.32402113337565,ENSG00000124302
ENSG00000187720,-0.940652712631696,ENSG00000187720
ENSG00000166963,0.949348021115462,ENSG00000166963
ENSG00000126903,1.41485033066109,ENSG00000126903
ENSG00000198589,-0.969243967619034,ENSG00000198589
ENSG00000121691,-0.936288140088843,ENSG00000121691
ENSG00000133101,-1.56528699503115,ENSG00000133101
ENSG00000181192,-0.970000576236693,ENSG00000181192
ENSG00000165494,-0.938614491346305,ENSG00000165494
ENSG00000149679,-1.08131420806287,ENSG00000149679
ENSG00000075218,-0.910921900036135,ENSG00000075218
ENSG00000279520,1.54659120689781,ENSG00000279520
ENSG00000271105,-2.31234847149669,ENSG00000271105
ENSG00000227359,1.91576689003529,ENSG00000227359
ENSG00000280173,-1.64718717867252,ENSG00000280173
ENSG00000134222,-0.966939548078825,ENSG00000134222
ENSG00000233555,1.94067395156611,ENSG00000233555
ENSG00000225339,-1.4201891991056,ENSG00000225339
ENSG00000197106,-0.91274537084808,ENSG00000197106
ENSG00000149115,0.859429705180514,ENSG00000149115
ENSG00000165475,-1.25468110107556,ENSG00000165475
ENSG00000279656,2.38749996192759,ENSG00000279656
ENSG00000142627,0.865605129724094,ENSG00000142627
ENSG00000103479,-0.849578642192212,ENSG00000103479
ENSG00000241990,1.37426982988298,ENSG00000241990
ENSG00000240463,2.49796014130497,ENSG00000240463
ENSG00000270344,-1.54712630196502,ENSG00000270344
ENSG00000196378,1.63148648334795,ENSG00000196378
ENSG00000205560,1.16758260383932,ENSG00000205560
ENSG00000268362,1.29792133654931,ENSG00000268362
ENSG00000088325,-0.958210378555928,ENSG00000088325
ENSG00000113318,-0.991311837915452,ENSG00000113318
ENSG00000183856,-0.978965425883103,ENSG00000183856
ENSG00000135486,-0.897593020116083,ENSG00000135486
ENSG00000115163,-1.07533032890539,ENSG00000115163
ENSG00000280543,2.91864616988893,ENSG00000280543
ENSG00000258412,2.07055253127887,ENSG00000258412
ENSG00000273038,1.13003154792549,ENSG00000273038
ENSG00000071242,-0.898769372146642,ENSG00000071242
ENSG00000105750,-1.48555073989972,ENSG00000105750
ENSG00000083642,-0.881789633409106,ENSG00000083642
ENSG00000163291,-1.16813398614318,ENSG00000163291
ENSG00000272279,2.10051660354626,ENSG00000272279
ENSG00000163815,1.65934896480434,ENSG00000163815
ENSG00000269693,3.34381543110261,ENSG00000269693
ENSG00000074603,-0.884969349171149,ENSG00000074603
ENSG00000158301,-2.57242461014836,ENSG00000158301
ENSG00000115355,-0.87993380786796,ENSG00000115355
ENSG00000130193,-1.05451510263124,ENSG00000130193
ENSG00000077232,-0.823016236944737,ENSG00000077232
ENSG00000260272,-3.34555729020139,ENSG00000260272
ENSG00000179428,1.33360545249951,ENSG00000179428
ENSG00000197506,1.43262361145222,ENSG00000197506
ENSG00000116783,2.80141063281125,ENSG00000116783
ENSG00000157870,-1.26048402166818,ENSG00000157870
