logFC,ensid
ENSG00000100033,4.84481954313696,ENSG00000100033
ENSG00000184985,4.4620326469891,ENSG00000184985
ENSG00000167992,3.35093092536981,ENSG00000167992
ENSG00000076604,2.62936936797384,ENSG00000076604
ENSG00000186185,-6.87359555229608,ENSG00000186185
ENSG00000107796,2.84039087378944,ENSG00000107796
ENSG00000138160,-4.28389893349867,ENSG00000138160
ENSG00000204450,8.53333835564961,ENSG00000204450
ENSG00000204478,7.78396202720212,ENSG00000204478
ENSG00000092853,-6.463226498963,ENSG00000092853
ENSG00000165480,-6.82445356511863,ENSG00000165480
ENSG00000182330,7.61682856001383,ENSG00000182330
ENSG00000170684,3.28378407095602,ENSG00000170684
ENSG00000012048,-3.96951912433716,ENSG00000012048
ENSG00000121152,-6.9620880993262,ENSG00000121152
ENSG00000007968,-5.86352489280266,ENSG00000007968
ENSG00000146918,-4.16092125263923,ENSG00000146918
ENSG00000180155,3.17249762405914,ENSG00000180155
ENSG00000270601,7.07293905142828,ENSG00000270601
ENSG00000198576,3.84897807683989,ENSG00000198576
ENSG00000168930,7.62629653013279,ENSG00000168930
ENSG00000161896,6.25748313591039,ENSG00000161896
ENSG00000198901,-4.44250072558615,ENSG00000198901
ENSG00000143228,-7.71065122592524,ENSG00000143228
ENSG00000275661,6.05982724303771,ENSG00000275661
ENSG00000232423,6.53825651112,ENSG00000232423
ENSG00000223638,7.29122117310363,ENSG00000223638
ENSG00000132334,7.04340331957675,ENSG00000132334
ENSG00000204510,7.41333349277899,ENSG00000204510
ENSG00000051341,-5.24873082410469,ENSG00000051341
ENSG00000162643,6.06777415108577,ENSG00000162643
ENSG00000109321,6.24759602423635,ENSG00000109321
ENSG00000103196,5.31904505194579,ENSG00000103196
ENSG00000224294,6.23473242244237,ENSG00000224294
ENSG00000223417,6.81520495189168,ENSG00000223417
ENSG00000164050,2.89042831759097,ENSG00000164050
ENSG00000229292,7.16949678624766,ENSG00000229292
ENSG00000172831,2.61582833210363,ENSG00000172831
ENSG00000129810,-8.35394535120094,ENSG00000129810
ENSG00000235268,6.73436486388783,ENSG00000235268
ENSG00000165828,5.24375495012434,ENSG00000165828
ENSG00000182053,7.25203888915799,ENSG00000182053
ENSG00000080546,2.61892756973263,ENSG00000080546
ENSG00000067606,2.71641455846175,ENSG00000067606
ENSG00000177984,6.51395289923278,ENSG00000177984
ENSG00000161800,-4.16535255132191,ENSG00000161800
ENSG00000183856,-7.24331030572572,ENSG00000183856
ENSG00000249357,6.47770538173462,ENSG00000249357
ENSG00000144045,4.69194804300075,ENSG00000144045
ENSG00000123485,-4.96426565490785,ENSG00000123485
ENSG00000233802,6.9995154600343,ENSG00000233802
ENSG00000233695,2.89200283996188,ENSG00000233695
ENSG00000100290,5.8794344910352,ENSG00000100290
ENSG00000149557,5.30058094190238,ENSG00000149557
ENSG00000171320,-6.53605908896246,ENSG00000171320
ENSG00000204449,7.71220122852449,ENSG00000204449
ENSG00000186529,5.04479158968148,ENSG00000186529
ENSG00000152253,-10.8762759879668,ENSG00000152253
ENSG00000172969,8.37238882499142,ENSG00000172969
ENSG00000162552,5.6923458289925,ENSG00000162552
ENSG00000135476,-4.69740668691567,ENSG00000135476
ENSG00000169607,-6.17220669326992,ENSG00000169607
ENSG00000166183,7.76764577732145,ENSG00000166183
ENSG00000188157,2.66905580274145,ENSG00000188157
ENSG00000111247,-6.31373763951915,ENSG00000111247
ENSG00000249156,6.21628679408835,ENSG00000249156
ENSG00000136048,2.37433824181071,ENSG00000136048
ENSG00000277521,5.49711302245364,ENSG00000277521
ENSG00000112659,5.74643062308306,ENSG00000112659
ENSG00000184160,6.17902312410001,ENSG00000184160
ENSG00000237247,6.77832483860226,ENSG00000237247
ENSG00000142731,-4.63231261898298,ENSG00000142731
ENSG00000197299,-5.07698916175825,ENSG00000197299
ENSG00000117650,-7.1181702104456,ENSG00000117650
ENSG00000174371,-6.09668274592015,ENSG00000174371
