logFC,ensid
ENSG00000228526,1.46439381840009,ENSG00000228526
ENSG00000144596,2.14262001489839,ENSG00000144596
ENSG00000065357,1.51046077883081,ENSG00000065357
ENSG00000165799,3.06210302855262,ENSG00000165799
ENSG00000170734,1.15195088225767,ENSG00000170734
ENSG00000116514,1.10886346709445,ENSG00000116514
ENSG00000105967,2.32321786636399,ENSG00000105967
ENSG00000147724,2.39219131416079,ENSG00000147724
ENSG00000138271,1.29313050639312,ENSG00000138271
ENSG00000184371,1.44701471543406,ENSG00000184371
ENSG00000087495,1.89633085043276,ENSG00000087495
ENSG00000175155,2.71151103475422,ENSG00000175155
ENSG00000143479,0.987447928641439,ENSG00000143479
ENSG00000179163,1.16961381915868,ENSG00000179163
ENSG00000280744,1.69172201105987,ENSG00000280744
ENSG00000222009,1.70370888256558,ENSG00000222009
ENSG00000249962,2.58318868179213,ENSG00000249962
ENSG00000179046,1.54243754283581,ENSG00000179046
ENSG00000270106,-3.7970021975437,ENSG00000270106
ENSG00000168394,0.953706745272049,ENSG00000168394
ENSG00000120278,1.65561065520716,ENSG00000120278
ENSG00000186517,1.94456566911314,ENSG00000186517
ENSG00000159251,-5.76405464632914,ENSG00000159251
ENSG00000166130,0.900913301414859,ENSG00000166130
ENSG00000282883,5.69421942892731,ENSG00000282883
ENSG00000149573,-9.06369321101255,ENSG00000149573
ENSG00000224807,1.83774591335146,ENSG00000224807
ENSG00000109670,0.913710135807552,ENSG00000109670
ENSG00000134574,1.12970050192193,ENSG00000134574
ENSG00000125726,0.995359413820596,ENSG00000125726
ENSG00000095970,5.89176565828055,ENSG00000095970
ENSG00000104413,-8.19669997651509,ENSG00000104413
ENSG00000260193,1.74711160353268,ENSG00000260193
ENSG00000073350,-6.0572479644087,ENSG00000073350
ENSG00000196072,0.928056555037958,ENSG00000196072
ENSG00000229628,5.68712501072365,ENSG00000229628
ENSG00000162194,2.96903599868296,ENSG00000162194
ENSG00000164543,0.880126629971605,ENSG00000164543
ENSG00000198780,0.916734235539021,ENSG00000198780
ENSG00000264015,5.69853243735101,ENSG00000264015
ENSG00000174307,0.893703879137567,ENSG00000174307
ENSG00000244694,1.32994832254881,ENSG00000244694
ENSG00000183960,2.23253855722856,ENSG00000183960
ENSG00000172667,0.997629138873602,ENSG00000172667
ENSG00000169607,-0.967320268847164,ENSG00000169607
ENSG00000272398,-8.61878723026304,ENSG00000272398
ENSG00000124466,-5.44132152336627,ENSG00000124466
ENSG00000274810,-2.83863679140562,ENSG00000274810
ENSG00000170855,0.917041651908171,ENSG00000170855
ENSG00000107984,-6.98988137610784,ENSG00000107984
ENSG00000151689,1.02438738722594,ENSG00000151689
ENSG00000117586,2.1951888777914,ENSG00000117586
ENSG00000248583,1.44917596089477,ENSG00000248583
ENSG00000171444,0.851960094635895,ENSG00000171444
ENSG00000274835,3.0857815630353,ENSG00000274835
ENSG00000257949,-1.36423293668231,ENSG00000257949
ENSG00000135821,-5.59372508343439,ENSG00000135821
ENSG00000153237,1.34947032020972,ENSG00000153237
ENSG00000171345,-7.92444584774103,ENSG00000171345
ENSG00000196542,-10.3564758085622,ENSG00000196542
ENSG00000277453,1.62873396430501,ENSG00000277453
ENSG00000115641,0.894847110813844,ENSG00000115641
ENSG00000276070,3.89013943082031,ENSG00000276070
ENSG00000260401,-6.71356625038791,ENSG00000260401
ENSG00000171552,0.886935410259064,ENSG00000171552
ENSG00000124610,-0.919641762214924,ENSG00000124610
ENSG00000144048,0.870393522931016,ENSG00000144048
ENSG00000188511,-2.7206885027808,ENSG00000188511
ENSG00000163235,1.17978612939274,ENSG00000163235
ENSG00000182704,0.973383074192606,ENSG00000182704
ENSG00000215533,5.48648375569235,ENSG00000215533
ENSG00000007968,-1.25828492306781,ENSG00000007968
ENSG00000087088,0.805737815238255,ENSG00000087088
ENSG00000136048,1.50087686013926,ENSG00000136048
ENSG00000250770,2.07357007720665,ENSG00000250770
ENSG00000164070,-6.57228482135362,ENSG00000164070
ENSG00000005102,-5.4486873201812,ENSG00000005102
ENSG00000273413,5.35996633171031,ENSG00000273413
ENSG00000231666,5.3596795317269,ENSG00000231666
ENSG00000238164,2.45693942171295,ENSG00000238164
ENSG00000268975,5.60531009997099,ENSG00000268975
ENSG00000135899,1.07547441244191,ENSG00000135899
ENSG00000080546,1.23670607933375,ENSG00000080546
ENSG00000116717,1.01856275233701,ENSG00000116717
ENSG00000171604,-1.63976692046262,ENSG00000171604
ENSG00000160223,1.60174996472513,ENSG00000160223
ENSG00000254415,2.70497582376654,ENSG00000254415
ENSG00000137834,-1.17544889354142,ENSG00000137834
ENSG00000206532,0.837466670818493,ENSG00000206532
ENSG00000111860,0.790148188477524,ENSG00000111860
ENSG00000102886,-3.52827671032198,ENSG00000102886
ENSG00000113328,0.811341647293262,ENSG00000113328
ENSG00000164220,0.796984039586989,ENSG00000164220
ENSG00000164342,1.79236228727813,ENSG00000164342
ENSG00000234421,1.61927911593323,ENSG00000234421
ENSG00000096696,-4.95662414126453,ENSG00000096696
ENSG00000165244,-0.853031045000029,ENSG00000165244
ENSG00000238795,-2.63610430734782,ENSG00000238795
ENSG00000181885,-6.55293255676858,ENSG00000181885
ENSG00000277734,3.7470251878016,ENSG00000277734
ENSG00000039068,-4.25460849203249,ENSG00000039068
ENSG00000279208,1.24265939222797,ENSG00000279208
ENSG00000167642,-5.60037595495374,ENSG00000167642
ENSG00000115008,2.30778876821687,ENSG00000115008
ENSG00000147676,-5.19626518796154,ENSG00000147676
ENSG00000065361,-5.24692729681249,ENSG00000065361
ENSG00000277586,0.916359550419024,ENSG00000277586
ENSG00000236947,5.26258630850973,ENSG00000236947
ENSG00000260455,5.26249292147877,ENSG00000260455
ENSG00000133937,-5.25835919838913,ENSG00000133937
ENSG00000082458,-1.74319582753352,ENSG00000082458
ENSG00000189334,-5.38911677569379,ENSG00000189334
ENSG00000261408,1.25262256636946,ENSG00000261408
ENSG00000085117,0.923240037848042,ENSG00000085117
ENSG00000069020,1.08542054762695,ENSG00000069020
ENSG00000230532,-5.2572428191932,ENSG00000230532
ENSG00000279718,1.50743834196531,ENSG00000279718
ENSG00000103067,-5.3762418269445,ENSG00000103067
ENSG00000251095,1.30408212920393,ENSG00000251095
ENSG00000154767,0.864477515172566,ENSG00000154767
ENSG00000269891,-4.45062672748429,ENSG00000269891
ENSG00000248159,-5.27377240623766,ENSG00000248159
ENSG00000131791,0.780269115517126,ENSG00000131791
ENSG00000136542,1.43630972824559,ENSG00000136542
ENSG00000189057,-0.77218356163021,ENSG00000189057
ENSG00000159166,-6.19756427417929,ENSG00000159166
ENSG00000196136,-6.30677453170117,ENSG00000196136
ENSG00000228528,2.94824683337252,ENSG00000228528
ENSG00000189362,0.759438440871276,ENSG00000189362
ENSG00000237975,1.1654679081791,ENSG00000237975
ENSG00000053747,2.33371697394949,ENSG00000053747
ENSG00000267104,2.41045465682683,ENSG00000267104
ENSG00000275620,2.46694057972186,ENSG00000275620
ENSG00000129514,-5.33971497570306,ENSG00000129514
ENSG00000052344,-5.26980676708044,ENSG00000052344
ENSG00000225420,2.38386682291268,ENSG00000225420
ENSG00000274847,3.92761113246018,ENSG00000274847
ENSG00000110090,-4.19906219812482,ENSG00000110090
ENSG00000122378,-5.8593685766345,ENSG00000122378
ENSG00000233215,2.23129591151527,ENSG00000233215
ENSG00000091129,-5.4101089872454,ENSG00000091129
ENSG00000248751,-4.16024954010312,ENSG00000248751
ENSG00000196565,-2.19296055782703,ENSG00000196565
ENSG00000167196,0.77550886214857,ENSG00000167196
ENSG00000070731,-4.4976237437644,ENSG00000070731
ENSG00000189367,2.62130649910337,ENSG00000189367
ENSG00000125910,1.82068076934905,ENSG00000125910
ENSG00000167861,-5.34445323161949,ENSG00000167861
ENSG00000234917,-2.60269112976031,ENSG00000234917
ENSG00000100053,5.29744833953663,ENSG00000100053
ENSG00000111344,-3.16262756753347,ENSG00000111344
ENSG00000164125,1.06971164310727,ENSG00000164125
ENSG00000137802,0.816259615295929,ENSG00000137802
ENSG00000198673,1.44680594902285,ENSG00000198673
ENSG00000076356,0.998008726178213,ENSG00000076356
ENSG00000015133,-5.29407410468589,ENSG00000015133
ENSG00000105514,-3.97352862400705,ENSG00000105514
ENSG00000223573,-3.67270450294905,ENSG00000223573
ENSG00000119630,1.00567719015006,ENSG00000119630
ENSG00000173546,0.724485439032143,ENSG00000173546
ENSG00000182378,-0.925976121396528,ENSG00000182378
ENSG00000205755,-5.15077270065356,ENSG00000205755
ENSG00000115884,1.17775247296519,ENSG00000115884
ENSG00000141753,-3.22369317735888,ENSG00000141753
ENSG00000078114,-3.33054356275048,ENSG00000078114
ENSG00000239636,5.17988062011396,ENSG00000239636
ENSG00000091831,-6.26411156539627,ENSG00000091831
ENSG00000118503,0.817080327760663,ENSG00000118503
ENSG00000267069,2.08564367886788,ENSG00000267069
ENSG00000117877,-0.881820723701646,ENSG00000117877
ENSG00000099622,-0.817423364038,ENSG00000099622
ENSG00000179071,-4.02089281634096,ENSG00000179071
ENSG00000171227,-1.41337784911349,ENSG00000171227
ENSG00000249307,2.63872398186546,ENSG00000249307
ENSG00000115919,-4.95916732809975,ENSG00000115919
ENSG00000171617,0.759307735601815,ENSG00000171617
ENSG00000176531,0.977275568200175,ENSG00000176531
ENSG00000272949,-0.973840667440169,ENSG00000272949
ENSG00000181392,-3.44924269726173,ENSG00000181392
ENSG00000233785,5.04632013498666,ENSG00000233785
ENSG00000090020,1.00489511611193,ENSG00000090020
ENSG00000224818,0.893550488486808,ENSG00000224818
ENSG00000085831,-1.97659074749398,ENSG00000085831
ENSG00000105928,0.789773586578573,ENSG00000105928
ENSG00000100092,-1.30850295614195,ENSG00000100092
ENSG00000115183,0.779046569290936,ENSG00000115183
ENSG00000163898,-3.84187650955833,ENSG00000163898
ENSG00000112343,0.786936606845152,ENSG00000112343
ENSG00000261438,1.46450087008492,ENSG00000261438
ENSG00000112297,-2.24890726182257,ENSG00000112297
ENSG00000062038,-5.38440083691021,ENSG00000062038
ENSG00000230098,1.39065586173796,ENSG00000230098
ENSG00000276900,1.01299166149095,ENSG00000276900
ENSG00000112249,0.724569166813915,ENSG00000112249
ENSG00000068078,-2.55293140667278,ENSG00000068078
ENSG00000135932,0.919114146230221,ENSG00000135932
ENSG00000269729,1.71704675368245,ENSG00000269729
ENSG00000256206,2.52775423145653,ENSG00000256206
ENSG00000149948,1.05518063838905,ENSG00000149948
ENSG00000169118,0.729044488001453,ENSG00000169118
ENSG00000107485,-3.39787114330263,ENSG00000107485
ENSG00000076248,-0.902596196329158,ENSG00000076248
ENSG00000112531,-1.09545826482215,ENSG00000112531
ENSG00000198538,0.834460401913588,ENSG00000198538
ENSG00000065320,0.713182175480353,ENSG00000065320
ENSG00000163734,2.25064155059842,ENSG00000163734
ENSG00000163435,-5.29199415092253,ENSG00000163435
ENSG00000182022,-3.20201815181551,ENSG00000182022
ENSG00000060656,0.766157566317716,ENSG00000060656
ENSG00000161896,1.98668720410262,ENSG00000161896
ENSG00000125657,0.903085792285781,ENSG00000125657
ENSG00000275693,2.33786913097071,ENSG00000275693
ENSG00000274767,1.76523794831305,ENSG00000274767
ENSG00000128805,1.43571316913908,ENSG00000128805
ENSG00000251365,3.50567072140529,ENSG00000251365
ENSG00000078237,0.966804861453093,ENSG00000078237
ENSG00000050327,-4.23868382574113,ENSG00000050327
ENSG00000089127,-2.28878790039343,ENSG00000089127
ENSG00000265972,-2.71952681103547,ENSG00000265972
ENSG00000184292,-6.46847472412323,ENSG00000184292
ENSG00000143412,-5.14646175373002,ENSG00000143412
ENSG00000186994,1.19367194201533,ENSG00000186994
ENSG00000241962,2.05365491750226,ENSG00000241962
ENSG00000260238,1.84092838112323,ENSG00000260238
ENSG00000196705,-3.59559977245761,ENSG00000196705
ENSG00000124664,-3.26891239015683,ENSG00000124664
ENSG00000245025,1.26445444917447,ENSG00000245025
ENSG00000187049,-3.28072786374055,ENSG00000187049
ENSG00000260898,-4.92076091234308,ENSG00000260898
ENSG00000234183,-4.92072036471526,ENSG00000234183
ENSG00000165215,-5.4301289474751,ENSG00000165215
ENSG00000137216,0.669562320763097,ENSG00000137216
ENSG00000100139,0.665315223109543,ENSG00000100139
ENSG00000156453,-2.67927985204369,ENSG00000156453
ENSG00000163683,-2.82600024658867,ENSG00000163683
ENSG00000186193,-0.79011684404451,ENSG00000186193
ENSG00000144354,-0.863838638975889,ENSG00000144354
ENSG00000207765,-3.97327578322023,ENSG00000207765
ENSG00000273333,3.71737592280761,ENSG00000273333
ENSG00000111110,-2.26304645912676,ENSG00000111110
ENSG00000144476,-1.6133486987879,ENSG00000144476
ENSG00000163993,-5.68827411949893,ENSG00000163993
ENSG00000168491,-2.59739045946922,ENSG00000168491
ENSG00000232815,1.63430417392301,ENSG00000232815
ENSG00000158528,-0.928844177190186,ENSG00000158528
ENSG00000196739,0.682754973855946,ENSG00000196739
ENSG00000261857,-2.31590024092207,ENSG00000261857
ENSG00000273706,-2.41838907879899,ENSG00000273706
ENSG00000137500,0.651596899931262,ENSG00000137500
ENSG00000167653,-2.1927574332652,ENSG00000167653
ENSG00000140995,0.762352123126556,ENSG00000140995
ENSG00000177943,0.985043662494207,ENSG00000177943
ENSG00000241484,-2.03334601185482,ENSG00000241484
ENSG00000272146,1.46629305340694,ENSG00000272146
ENSG00000115221,-5.08478878880788,ENSG00000115221
ENSG00000172840,1.53858446936883,ENSG00000172840
ENSG00000116473,-0.805009053566059,ENSG00000116473
ENSG00000228126,-4.92431273774727,ENSG00000228126
ENSG00000148925,0.680551967473618,ENSG00000148925
ENSG00000110436,-4.50448049090829,ENSG00000110436
ENSG00000166816,-2.92051219779146,ENSG00000166816
ENSG00000271741,4.4097212069037,ENSG00000271741
ENSG00000119888,-2.20333351405393,ENSG00000119888
ENSG00000104368,0.679568957397453,ENSG00000104368
ENSG00000256771,-3.84103933236508,ENSG00000256771
ENSG00000196152,0.761543808426286,ENSG00000196152
ENSG00000172461,-2.72005298011474,ENSG00000172461
ENSG00000143416,-2.12452947126325,ENSG00000143416
ENSG00000115129,0.827858228327374,ENSG00000115129
ENSG00000172602,-2.75902134934669,ENSG00000172602
ENSG00000147789,0.798177204238736,ENSG00000147789
ENSG00000228709,0.941393547217472,ENSG00000228709
ENSG00000012779,1.07750289474244,ENSG00000012779
ENSG00000142627,0.655199613239876,ENSG00000142627
ENSG00000268133,2.52488097778738,ENSG00000268133
ENSG00000183421,-4.18697139551981,ENSG00000183421
ENSG00000261487,2.30923532834321,ENSG00000261487
ENSG00000057657,1.35687072097326,ENSG00000057657
ENSG00000169862,-2.25751195921545,ENSG00000169862
ENSG00000227568,1.38352203699329,ENSG00000227568
ENSG00000063660,0.654130182446446,ENSG00000063660
ENSG00000250337,0.915014011761448,ENSG00000250337
ENSG00000120875,-5.03602718861706,ENSG00000120875
ENSG00000121931,-4.57268188450235,ENSG00000121931
ENSG00000164237,1.15766092308127,ENSG00000164237
ENSG00000092470,-0.647946580387308,ENSG00000092470
ENSG00000267767,4.79262799137796,ENSG00000267767
ENSG00000171695,4.79234070943471,ENSG00000171695
ENSG00000266306,4.79224724060286,ENSG00000266306
ENSG00000186115,4.79205348431387,ENSG00000186115
ENSG00000180871,4.79205348431387,ENSG00000180871
ENSG00000146674,-4.78804294349494,ENSG00000146674
ENSG00000165949,-4.78790387836195,ENSG00000165949
ENSG00000242540,-4.78790387836195,ENSG00000242540
ENSG00000074071,-0.609394080411118,ENSG00000074071
ENSG00000102935,1.47012117882322,ENSG00000102935
ENSG00000155066,-3.75289218103473,ENSG00000155066
ENSG00000128833,-4.48156233234534,ENSG00000128833
ENSG00000280148,-2.28806350877391,ENSG00000280148
ENSG00000108384,0.645561395956371,ENSG00000108384
ENSG00000163083,-4.5795926903454,ENSG00000163083
ENSG00000176788,-3.5885592330913,ENSG00000176788
ENSG00000141376,-1.72647699456231,ENSG00000141376
ENSG00000136114,1.02099849701871,ENSG00000136114
ENSG00000041353,-2.3259202310986,ENSG00000041353
ENSG00000079337,1.1561506922629,ENSG00000079337
ENSG00000230470,-2.28769816420974,ENSG00000230470
ENSG00000233695,0.702964252020418,ENSG00000233695
ENSG00000150764,-1.03925886343793,ENSG00000150764
ENSG00000152779,1.54081508720093,ENSG00000152779
ENSG00000132256,0.778508338631561,ENSG00000132256
ENSG00000101213,-4.44828609495859,ENSG00000101213
ENSG00000051108,0.610060589902334,ENSG00000051108
ENSG00000244376,2.51581620010757,ENSG00000244376
ENSG00000156052,-2.37175226341075,ENSG00000156052
ENSG00000127663,0.753011141910873,ENSG00000127663
ENSG00000153406,-2.07353417437926,ENSG00000153406
ENSG00000180448,-1.9811664255486,ENSG00000180448
ENSG00000163694,-2.67991835070306,ENSG00000163694
ENSG00000189223,1.00928763400316,ENSG00000189223
ENSG00000146038,-4.7077507770291,ENSG00000146038
ENSG00000185022,0.804337713508555,ENSG00000185022
ENSG00000279508,0.655593505902021,ENSG00000279508
ENSG00000251179,2.40254713383928,ENSG00000251179
ENSG00000165891,0.634475480135189,ENSG00000165891
ENSG00000270024,2.62994640039389,ENSG00000270024
ENSG00000099219,-1.37996527280371,ENSG00000099219
ENSG00000230439,1.11072244429208,ENSG00000230439
ENSG00000253878,1.40586814053772,ENSG00000253878
ENSG00000178078,-3.71994828221313,ENSG00000178078
ENSG00000130948,1.13729574840689,ENSG00000130948
ENSG00000277639,1.19520870384029,ENSG00000277639
ENSG00000138162,-2.11633130445092,ENSG00000138162
ENSG00000151065,0.67558088016394,ENSG00000151065
ENSG00000001461,0.713617501627265,ENSG00000001461
ENSG00000209582,-2.73099540261366,ENSG00000209582
ENSG00000149968,0.744061700566648,ENSG00000149968
ENSG00000169618,2.30529291119302,ENSG00000169618
ENSG00000174945,-3.3808081806421,ENSG00000174945
ENSG00000271584,2.17836134074504,ENSG00000271584
ENSG00000165124,1.56786008445248,ENSG00000165124
ENSG00000137501,-2.04958022667524,ENSG00000137501
ENSG00000185630,-1.6045764292726,ENSG00000185630
ENSG00000137745,-2.45264883236553,ENSG00000137745
ENSG00000163947,0.824976471189219,ENSG00000163947
ENSG00000260537,-1.93642984071795,ENSG00000260537
ENSG00000069696,2.23374238036281,ENSG00000069696
ENSG00000196576,0.632489802967851,ENSG00000196576
ENSG00000125538,2.78244438050071,ENSG00000125538
ENSG00000171658,1.40860505814045,ENSG00000171658
ENSG00000105246,1.00346846658015,ENSG00000105246
ENSG00000131943,0.728622115818526,ENSG00000131943
ENSG00000068745,0.588880994234947,ENSG00000068745
ENSG00000250072,1.85208309853715,ENSG00000250072
ENSG00000170425,0.633150848154937,ENSG00000170425
ENSG00000180155,-4.40870587457543,ENSG00000180155
ENSG00000110958,-0.708053187405431,ENSG00000110958
ENSG00000171469,0.963188211548145,ENSG00000171469
ENSG00000204055,3.31756422840176,ENSG00000204055
ENSG00000225383,-0.656479762152333,ENSG00000225383
ENSG00000171492,-1.58065302671663,ENSG00000171492
ENSG00000178568,-3.43071307944002,ENSG00000178568
ENSG00000230965,1.42961156002056,ENSG00000230965
ENSG00000144677,-1.05126253990654,ENSG00000144677
ENSG00000119673,0.728361125807145,ENSG00000119673
ENSG00000102554,0.912046432385309,ENSG00000102554
ENSG00000167608,-4.33521883897256,ENSG00000167608
ENSG00000004799,-2.17449870751262,ENSG00000004799
ENSG00000204219,-3.65750126408621,ENSG00000204219
ENSG00000135525,-1.84422622170122,ENSG00000135525
ENSG00000124766,-0.667140901419749,ENSG00000124766
ENSG00000113739,-3.10185123602984,ENSG00000113739
ENSG00000164898,1.47861138296816,ENSG00000164898
ENSG00000197019,0.619877155306229,ENSG00000197019
ENSG00000234546,1.22743695463517,ENSG00000234546
ENSG00000085840,-0.589993545442963,ENSG00000085840
ENSG00000267168,-2.04055818097642,ENSG00000267168
ENSG00000006747,-3.61049700862207,ENSG00000006747
ENSG00000177076,1.42393824332748,ENSG00000177076
ENSG00000104361,-3.13700287098377,ENSG00000104361
ENSG00000228397,4.64575908747382,ENSG00000228397
ENSG00000248925,-4.64177109791561,ENSG00000248925
ENSG00000267598,-4.641766750639,ENSG00000267598
ENSG00000186716,-2.54646613589223,ENSG00000186716
ENSG00000249306,0.99303419789372,ENSG00000249306
ENSG00000183018,-2.56805579731335,ENSG00000183018
ENSG00000183072,0.793000375016913,ENSG00000183072
ENSG00000113971,0.910126075848844,ENSG00000113971
ENSG00000267645,1.52637758711041,ENSG00000267645
ENSG00000166619,0.588134187123658,ENSG00000166619
ENSG00000126460,-1.59621993544314,ENSG00000126460
ENSG00000189143,-2.26556831448329,ENSG00000189143
ENSG00000153094,-1.3389222913096,ENSG00000153094
ENSG00000251357,-1.03257843751864,ENSG00000251357
ENSG00000114270,0.783328912076558,ENSG00000114270
ENSG00000185920,-0.892488435900214,ENSG00000185920
ENSG00000259033,-4.64282350128784,ENSG00000259033
ENSG00000250312,-1.00466551374532,ENSG00000250312
ENSG00000163050,0.712732878269972,ENSG00000163050
ENSG00000033627,-1.96996320618506,ENSG00000033627
ENSG00000119139,0.574549866030308,ENSG00000119139
ENSG00000090447,-0.771760231095303,ENSG00000090447
ENSG00000170684,-1.34212967028683,ENSG00000170684
ENSG00000164308,1.11931538738048,ENSG00000164308
ENSG00000198857,1.38680937759032,ENSG00000198857
ENSG00000099246,0.729045939766303,ENSG00000099246
ENSG00000234123,1.381610473874,ENSG00000234123
ENSG00000176024,-0.845871054532885,ENSG00000176024
ENSG00000130055,2.6005169161898,ENSG00000130055
ENSG00000154764,1.19248369398634,ENSG00000154764
ENSG00000248323,0.696549478326782,ENSG00000248323
ENSG00000109099,-0.591141969442347,ENSG00000109099
ENSG00000186832,1.32570404333011,ENSG00000186832
ENSG00000256646,-3.69401184041214,ENSG00000256646
ENSG00000125089,0.764087540393852,ENSG00000125089
ENSG00000074370,-3.55220041608622,ENSG00000074370
ENSG00000261915,3.99840778858388,ENSG00000261915
ENSG00000221968,0.585730505052542,ENSG00000221968
ENSG00000111907,-1.60521674649793,ENSG00000111907
ENSG00000185924,-2.62008470713247,ENSG00000185924
ENSG00000157227,0.66158907998185,ENSG00000157227
ENSG00000165140,-4.77883977762009,ENSG00000165140
ENSG00000181218,-2.89290384611374,ENSG00000181218
ENSG00000112394,1.30182088034024,ENSG00000112394
ENSG00000165272,-2.39173310543156,ENSG00000165272
ENSG00000103855,-0.758000219515035,ENSG00000103855
ENSG00000185728,1.0599773759869,ENSG00000185728
ENSG00000276180,-0.794720769347499,ENSG00000276180
ENSG00000155100,-0.731983362276992,ENSG00000155100
ENSG00000081923,-2.49796473187222,ENSG00000081923
ENSG00000119686,-1.74413089756584,ENSG00000119686
ENSG00000134830,-2.46433134186747,ENSG00000134830
ENSG00000023445,0.623125095393582,ENSG00000023445
ENSG00000165804,0.55732427751105,ENSG00000165804
ENSG00000276261,1.82342722571543,ENSG00000276261
ENSG00000124098,0.617988377794901,ENSG00000124098
ENSG00000111052,-1.88768273343961,ENSG00000111052
ENSG00000166750,0.730420466222376,ENSG00000166750
ENSG00000162520,0.88776627546531,ENSG00000162520
ENSG00000250588,0.739066229710349,ENSG00000250588
ENSG00000120868,0.659842380177162,ENSG00000120868
ENSG00000276023,0.555328954593796,ENSG00000276023
ENSG00000170667,1.11074463788386,ENSG00000170667
ENSG00000065534,0.548084945154677,ENSG00000065534
ENSG00000103742,0.803281554655194,ENSG00000103742
ENSG00000172890,0.700193022483719,ENSG00000172890
ENSG00000256806,-1.41127707555196,ENSG00000256806
ENSG00000243207,-1.0184481252464,ENSG00000243207
ENSG00000148219,0.825893410322035,ENSG00000148219
ENSG00000211460,-0.895353720955326,ENSG00000211460
ENSG00000135778,0.542688706849157,ENSG00000135778
ENSG00000060138,0.562919005444708,ENSG00000060138
ENSG00000172548,1.15000696784669,ENSG00000172548
ENSG00000176014,0.765820125701204,ENSG00000176014
ENSG00000129566,0.58290292591949,ENSG00000129566
ENSG00000205611,1.35633145363247,ENSG00000205611
ENSG00000268460,1.15250385173922,ENSG00000268460
ENSG00000227963,-3.18156681761944,ENSG00000227963
ENSG00000151892,-2.36381893704097,ENSG00000151892
ENSG00000100625,-0.593033704313424,ENSG00000100625
ENSG00000189420,0.78715495895273,ENSG00000189420
ENSG00000162241,1.11021081946069,ENSG00000162241
ENSG00000277352,1.29259182745155,ENSG00000277352
ENSG00000186652,-3.04454668010237,ENSG00000186652
ENSG00000260566,1.22778856778366,ENSG00000260566
ENSG00000174808,-2.4059466558266,ENSG00000174808
ENSG00000122861,0.549714050631688,ENSG00000122861
